"parid","scheduleID","react1","react2","accuracy","note","number","correctans","audio","video","context","group","type","beep_response","length1","length2","batch","original_label"
"210719_c53","15074698",1425.78439329557,1288.02516710508,"0","dun?","42L","doll","aM","vNM","L","c","aMvNM",3.34853839576718,1.92275400247161,2.0605132286621,1,"15074698_42LaMvNM"
"210719_c53","15074698",1750.26130172347,1571.40073797291,"1","","43L","dove","aNM","vM","L","c","aNMvM",3.72973187813614,1.97947057641267,2.15833114016323,1,"15074698_43LaNMvM"
"210719_c53","15074698",1509.1879934144,1198.01551352503,"1","","44L","draft","aNM","vNM","L","c","aNMvNM",4.02655821691877,2.51737022350437,2.82854270339374,1,"15074698_44LaNMvNM"
"210719_c53","15074698",775.944563834429,684.181903578039,"0","unsure_self-correction","45H","drain","aM","vNM","H","c","aMvNM",3.28455721823113,2.5086126543967,2.60037531465309,1,"15074698_45HaMvNM"
"210719_c53","15074698",1405.62884290452,1261.48825637923,"1","","46L","drug","aNM","vNM","L","c","aNMvNM",3.21739913812203,1.81177029521751,1.9559108817428,1,"15074698_46LaNMvNM"
"210719_c53","15074698",1238.17243398798,1132.97768090155,"1","","47H","drum","aM","vM","H","c","aMvM",3.42822431837999,2.19005188439201,2.29524663747844,1,"15074698_47HaMvM"
"210719_c53","15074698",921.142501532952,622.691575607032,"1","","48L","feast","aNM","vM","L","c","aNMvM",2.65216239828632,1.73101989675337,2.02947082267929,1,"15074698_48LaNMvM"
"210719_c53","15074698",1359.36393709245,1144.90551472777,"1","","4H","beak","aM","vM","H","c","aMvM",3.77835809617201,2.41899415907956,2.63345258144424,1,"15074698_4HaMvM"
"210719_c53","15074698",1940.23492870628,1832.13095282105,"1","","50L","flame","aM","vNM","L","c","aMvNM",4.29089048989056,2.35065556118428,2.45875953706951,1,"15074698_50LaMvNM"
"210719_c53","15074698",1141.63693103447,938.478134738179,"1","","51L","flock","aNM","vM","L","c","aNMvM",3.33588192701214,2.19424499597767,2.39740379227396,1,"15074698_51LaNMvM"
"210719_c53","15074698",1041.44048066923,859.154022335876,"0","blood","52H","flood","aM","vNM","H","c","aMvNM",3.10499810445197,2.06355762378274,2.24584408211609,1,"15074698_52HaMvNM"
"210719_c53","15074698",693.069862028723,431.396746949364,"1","","53L","frogs","aNM","vNM","L","c","aNMvNM",3.00026313095918,2.30719326893046,2.56886638400982,1,"15074698_53LaNMvNM"
"210719_c53","15074698",957.557531859724,672.285805669214,"1","","54L","fudge","aM","vM","L","c","aMvM",3.47513398587284,2.51757645401312,2.80284818020363,1,"15074698_54LaMvM"
"210719_c53","15074698",650.018289978841,614.718521460301,"1","","55H","fur","aNM","vNM","H","c","aNMvNM",3.0531307570605,2.40311246708166,2.4384122356002,1,"15074698_55HaNMvNM"
"210719_c53","15074698",761.396749758884,720.537622774774,"1","","57H","glue","aM","vM","H","c","aMvM",2.96863721782881,2.20724046806993,2.24809959505404,1,"15074698_57HaMvM"
"210719_c53","15074698",1274.42388566373,1157.30254557365,"0","cannot figure out what the child said","58L","goal","aM","vNM","L","c","aMvNM",3.22829457781972,1.95387069215599,2.07099203224607,1,"15074698_58LaMvNM"
"210719_c53","15074698",931.990402929355,817.459152929335,"1","pre-nasaling","59H","gown","aM","vNM","H","c","aMvNM",2.82671379040787,1.89472338747851,2.00925463747853,1,"15074698_59HaMvNM"
"210719_c53","15074698",1121.36125599231,983.595978214528,"1","","5L","beam","aM","vNM","L","c","aMvNM",3.26371559045643,2.14235433446412,2.2801196122419,1,"15074698_5LaMvNM"
"210719_c53","15074698",892.829443408066,763.064078061006,"1","","60H","grin","aNM","vM","H","c","aNMvM",3.27019019708536,2.37736075367729,2.50712611902435,1,"15074698_60HaNMvM"
"210719_c53","15074698",1578.29735433837,1489.63404164487,"1","","61H","growl","aNM","vNM","H","c","aNMvNM",3.71968246459033,2.14138511025197,2.23004842294546,1,"15074698_61HaNMvNM"
"210719_c53","15074698",1567.92299762469,1494.04922950873,"1","","62L","hay","aM","vM","L","c","aMvM",3.22669530423906,1.65877230661437,1.73264607473033,1,"15074698_62LaMvM"
"210719_c53","15074698",1119.82413246634,839.792419503428,"1","","63H","hedge","aM","vNM","H","c","aMvNM",3.39146897909521,2.27164484662887,2.55167655959178,1,"15074698_63HaMvNM"
"210719_c53","15074698",1182.09430909982,1102.12176773953,"1","","64H","hen","aNM","vM","H","c","aNMvM",3.25372981485688,2.07163550575706,2.15160804711735,1,"15074698_64HaNMvM"
"210719_c53","15074698",819.70409420171,680.404904351239,"1","","65H","herd","aNM","vNM","H","c","aNMvNM",3.17178381027685,2.35207971607514,2.49137890592561,1,"15074698_65HaNMvNM"
"210719_c53","15074698",1181.61084283065,1048.78838303528,"1","","66L","hint","aM","vM","L","c","aMvM",3.13921160624943,1.95760076341878,2.09042322321415,1,"15074698_66LaMvM"
"210719_c53","15074698",1572.59385897158,1273.21677563822,"1","","67H","hips","aM","vNM","H","c","aMvNM",3.73856761728536,2.16597375831378,2.46535084164714,1,"15074698_67HaMvNM"
"210719_c53","15074698",838.336142422807,619.268478605137,"1","","68H","hive","aNM","vM","H","c","aNMvM",3.051786399013,2.21345025659019,2.43251792040786,1,"15074698_68HaNMvM"
"210719_c53","15074698",1346.82849906011,1025.66103111138,"1","","69H","host","aNM","vNM","H","c","aNMvNM",3.73951971149819,2.39269121243808,2.71385868038681,1,"15074698_69HaNMvNM"
"210719_c53","15074698",965.328140471111,795.058850347691,"1","","70L","hug","aM","vM","L","c","aMvM",2.99198009963976,2.02665195916865,2.19692124929207,1,"15074698_70LaMvM"
"210719_c53","15074698",798.774281831525,743.412338667215,"1","","71H","jar","aM","vNM","H","c","aMvNM",2.85384955037676,2.05507526854524,2.11043721170955,1,"15074698_71HaMvNM"
"210719_c53","15074698",1989.86432106113,1700.35514719927,"1","","72H","juice","aNM","vM","H","c","aNMvM",3.95796236765437,1.96809804659324,2.2576072204551,1,"15074698_72HaNMvM"
"210719_c53","15074698",970.258833120734,689.908743514994,"1","","73H","junk","aNM","vNM","H","c","aNMvNM",3.26262077149283,2.2923619383721,2.57271202797784,1,"15074698_73HaNMvNM"
"210719_c53","15074698",1515.62530167535,1306.70417072298,"1","","74L","kick","aM","vM","L","c","aMvM",3.92847652331471,2.41285122163936,2.62177235259173,1,"15074698_74LaMvM"
"210719_c53","15074698",959.300493965142,676.166552425572,"1","","75L","knife","aNM","vM","L","c","aNMvM",3.26584013140973,2.30653963744459,2.58967357898416,1,"15074698_75LaNMvM"
"210719_c53","15074698",2212.82425033576,2020.01430635818,"1","","76L","knob","aNM","vNM","L","c","aNMvNM",4.15173695939393,1.93891270905817,2.13172265303575,1,"15074698_76LaNMvNM"
"210719_c53","15074698",514.222019370263,296.098487408873,"1","","78H","lap","aM","vM","H","c","aMvM",2.79462873303373,2.28040671366347,2.49853024562486,1,"15074698_78HaMvM"
"210719_c53","15074698",995.397066765178,779.463573175458,"1","","79L","lid","aM","vNM","L","c","aMvNM",3.11130662975552,2.11590956299034,2.33184305658006,1,"15074698_79LaMvNM"
"210719_c53","15074698",1729.80467397387,1433.8882057199,"1","","7L","bend","aNM","vM","L","c","aNMvM",3.82188223819838,2.09207756422451,2.38799403247848,1,"15074698_7LaNMvM"
"210719_c53","15074698",823.265204530911,580.286037864251,"1","","80L","lock","aNM","vM","L","c","aNMvM",3.05051179566277,2.22724659113186,2.47022575779852,1,"15074698_80LaNMvM"
"210719_c53","15074698",1391.62950679497,1105.77007383256,"1","","81L","logs","aNM","vNM","L","c","aNMvNM",3.35534555016568,1.96371604337071,2.24957547633312,1,"15074698_81LaNMvNM"
"210719_c53","15074698",603.793070221169,262.311907026739,"1","","82H","lungs","aM","vM","H","c","aMvM",3.18939135007338,2.58559827985221,2.92707944304664,1,"15074698_82HaMvM"
"210719_c53","15074698",1004.53532029724,787.56976631996,"1","","83L","map","aM","vNM","L","c","aMvNM",2.92059495771241,1.91605963741517,2.13302519139245,1,"15074698_83LaMvNM"
"210719_c53","15074698",4395.30810263483,4183.21088041256,"1","","85L","mat","aNM","vM","L","c","aNMvM",6.3360618301478,1.94075372751297,2.15285094973524,1,"15074698_85LaNMvM"
"210719_c53","15074698",865.877184860778,723.139916342238,"1","","86L","meal","aNM","vNM","L","c","aNMvNM",3.33562076619876,2.46974358133798,2.61248084985652,1,"15074698_86LaNMvNM"
"210719_c53","15074698",564.909004735115,394.104663243295,"1","","87H","mop","aM","vM","H","c","aMvM",2.54477631226518,1.97986730753007,2.15067164902189,1,"15074698_87HaMvM"
"210719_c53","15074698",2338.4555635447,2106.14988721625,"1","","88L","mouse","aM","vNM","L","c","aMvNM",4.72470514687041,2.38624958332571,2.61855525965416,1,"15074698_88LaMvNM"
"210719_c53","15074698",863.217898213914,681.338731547214,"1","","89L","mug","aNM","vM","L","c","aNMvM",3.38919928660351,2.5259813883896,2.7078605550563,1,"15074698_89LaNMvM"
"210719_c53","15074698",1431.95544099242,1346.30184867187,"1","","8L","blame","aNM","vNM","L","c","aNMvNM",3.17405014359639,1.74209470260397,1.82774829492452,1,"15074698_8LaNMvNM"
"210719_c53","15074698",1006.98983188142,751.900546167066,"1","","90L","net","aNM","vNM","L","c","aNMvNM",2.96472952846688,1.95773969658546,2.21282898229981,1,"15074698_90LaNMvNM"
"210719_c53","15074698",1107.0348028062,782.402511139598,"1","","91H","notch","aM","vM","H","c","aMvM",2.82505432677806,1.71801952397186,2.04265181563846,1,"15074698_91HaMvM"
"210719_c53","15074698",906.876842036187,768.680082776937,"1","","93L","pad","aM","vNM","L","c","aMvNM",3.31542945635039,2.4085526143142,2.54674937357345,1,"15074698_93LaMvNM"
"210719_c53","15074698",1097.36661194762,825.404165450603,"1","","94H","pet","aM","vNM","H","c","aMvNM",3.43686063389799,2.33949402195037,2.61145646844739,1,"15074698_94HaMvNM"
"210719_c53","15074698",687.02012507731,621.00565343792,"1","","95H","pie","aNM","vM","H","c","aNMvM",3.01632019656779,2.32930007149048,2.39531454312987,1,"15074698_95HaNMvM"
"210719_c53","15074698",1073.96789125147,986.259282890554,"1","","96H","pile","aNM","vNM","H","c","aNMvNM",3.36244285910919,2.28847496785772,2.37618357621864,1,"15074698_96HaNMvNM"
"210719_c53","15074698",1046.86610556246,832.128010324371,"1","","97L","pill","aM","vM","L","c","aMvM",3.32859045322732,2.28172434766486,2.49646244290295,1,"15074698_97LaMvM"
"210719_c53","15074698",1876.28236283996,1775.92697068321,"1","","98H","pine","aM","vNM","H","c","aMvNM",4.35708240333742,2.48080004049746,2.58115543265421,1,"15074698_98HaMvNM"
"210719_c53","15074698",1080.36996738189,829.788962479934,"1","","99H","plot","aNM","vM","H","c","aNMvM",2.97625160967004,1.89588164228815,2.14646264719011,1,"15074698_99HaNMvM"
"210719_c53","15074698",809.641019137103,498.677477470432,"1","","9H","blast","aM","vM","H","c","aMvM",3.07177731208287,2.26213629294577,2.57309983461244,1,"15074698_9HaMvM"
"210719_c66","14758562",519.980167254529,242.914971176119,"1","","100H","pole","aM","vNM","H","c","aMvNM",2.27161031188781,1.75163014463328,2.02869534071169,1,"14758562_100HaMvNM"
"210719_c66","14758562",985.234579188078,792.642465343798,"0","discard_she repeated the whole sentence","101L","pool","aM","vM","L","c","aMvM",2.94284435095805,1.95760977176997,2.15020188561425,1,"14758562_101LaMvM"
"210719_c66","14758562",1210.88965125258,1011.9991419933,"1","","102L","prize","aNM","vM","L","c","aNMvM",3.44228843107234,2.23139877981976,2.43028928907904,1,"14758562_102LaNMvM"
"210719_c66","14758562",360.656097635796,25.2903124373858,"1","","103L","raft","aM","vM","L","c","aMvM",2.59115803492591,2.23050193729011,2.56586772248852,1,"14758562_103LaMvM"
"210719_c66","14758562",573.864050238853,229.194832958453,"1","","104L","rent","aNM","vM","L","c","aNMvM",2.72828647043809,2.15442242019924,2.49909163747964,1,"14758562_104LaNMvM"
"210719_c66","14758562",302.018671982899,139.306550770849,"1","","105H","rim","aM","vNM","H","c","aMvNM",2.65843457906207,2.35641590707917,2.51912802829122,1,"14758562_105HaMvNM"
"210719_c66","14758562",280.375117444573,65.6674091111431,"1","","107L","rope","aNM","vNM","L","c","aNMvNM",2.47832315760547,2.1979480401609,2.41265574849433,1,"14758562_107LaNMvNM"
"210719_c66","14758562",901.645579433766,855.745116470766,"1","","108L","row","aM","vM","L","c","aMvM",3.26625572332592,2.36461014389215,2.41051060685515,1,"14758562_108LaMvM"
"210719_c66","14758562",422.287075210103,166.307305095093,"1","","109L","sand","aNM","vM","L","c","aNMvM",2.55279169775692,2.13050462254682,2.38648439266183,1,"14758562_109LaNMvM"
"210719_c66","14758562",457.699664196532,299.481492900232,"1","","10H","bowl","aNM","vNM","H","c","aNMvNM",2.70405873159356,2.24635906739703,2.40457723869333,1,"14758562_10HaNMvNM"
"210719_c66","14758562",257.50824710984,95.9738268201002,"1","","110H","scab","aM","vNM","H","c","aMvNM",2.38210674704759,2.12459849993775,2.28613292022749,1,"14758562_110HaMvNM"
"210719_c66","14758562",426.29491087172,124.09120716796,"1","","111L","seeds","aNM","vNM","L","c","aNMvNM",2.15334317711546,1.72704826624374,2.0292519699475,1,"14758562_111LaNMvNM"
"210719_c66","14758562",205.081273864482,32.7518950064025,"1","","112H","shed","aM","vM","H","c","aMvM",2.18172297684031,1.97664170297583,2.14897108183391,1,"14758562_112HaMvM"
"210719_c66","14758562",483.685615332238,295.675318397378,"1","","114L","silk","aM","vNM","L","c","aMvNM",2.40134525817363,1.91765964284139,2.10566993977625,1,"14758562_114LaMvNM"
"210719_c66","14758562",811.327734122483,564.637667697373,"1","","115H","skirt","aNM","vNM","H","c","aNMvNM",2.9857156675243,2.17438793340182,2.42107799982693,1,"14758562_115HaNMvNM"
"210719_c66","14758562",326.58346463077,98.7347667142098,"1","","116H","sleeves","aM","vM","H","c","aMvM",2.64585707427036,2.31927360963959,2.54712230755615,1,"14758562_116HaMvM"
"210719_c66","14758562",357.868048261342,93.9062159963919,"1","","117H","slice","aNM","vM","H","c","aNMvM",2.46088522646753,2.10301717820619,2.36697901047114,1,"14758562_117HaNMvM"
"210719_c66","14758562",419.0294710775,263.60322330564,"1","","118L","sling","aM","vNM","L","c","aMvNM",2.7553000381453,2.3362705670678,2.49169681483966,1,"14758562_118LaMvNM"
"210719_c66","14758562",167.386487375208,-103.644784554602,"1","OVERLAP","119H","splash","aNM","vNM","H","c","aNMvNM",2.33804814601365,2.17066165863844,2.44169293056825,1,"14758562_119HaNMvNM"
"210719_c66","14758562",558.142550124866,162.840011865656,"1","unclear overlap with noise","120H","sponge","aM","vM","H","c","aMvM",2.75862638030046,2.20048383017559,2.5957863684348,1,"14758562_120HaMvM"
"210719_c66","14758562",711.562047173278,463.960278328028,"0","discard_spoon","121H","spool","aNM","vM","H","c","aNMvM",2.54978819368465,1.83822614651137,2.08582791535662,1,"14758562_121HaNMvM"
"210719_c66","14758562",258.508380017857,99.859074462227,"1","","122L","spoon","aM","vNM","L","c","aMvNM",2.48266568856825,2.22415730855039,2.38280661410602,1,"14758562_122LaMvNM"
"210719_c66","14758562",61.4998647391132,-120.292276761297,"1","","123H","sport","aNM","vNM","H","c","aNMvNM",2.40837284465788,2.34687297991877,2.52866512141918,1,"14758562_123HaNMvNM"
"210719_c66","14758562",410.712328939173,357.983162272443,"1","","124H","spray","aM","vM","H","c","aMvM",2.49336408624556,2.08265175730639,2.13538092397312,1,"14758562_124HaMvM"
"210719_c66","14758562",259.595102597227,53.3275738615471,"1","","126H","strap","aNM","vM","H","c","aNMvM",2.29007288857689,2.03047778597966,2.23674531471534,1,"14758562_126HaNMvM"
"210719_c66","14758562",455.552421839398,-9.59233826148198,"1","","127L","swamps","aM","vNM","L","c","aMvNM",2.46144789702686,2.00589547518746,2.47104023528834,1,"14758562_127LaMvNM"
"210719_c66","14758562",318.219413678743,190.226267229803,"1","","128H","swan","aNM","vNM","H","c","aNMvNM",2.51260603621503,2.19438662253629,2.32237976898523,1,"14758562_128HaNMvNM"
"210719_c66","14758562",363.451047544015,314.512409588944,"1","","129L","tea","aM","vM","L","c","aMvM",2.58693180906847,2.22348076152446,2.27241939947953,1,"14758562_129LaMvM"
"210719_c66","14758562",416.505429134299,233.769478279609,"1","","12H","bread","aM","vM","H","c","aMvM",2.79770618083191,2.38120075169761,2.5639367025523,1,"14758562_12HaMvM"
"210719_c66","14758562",415.74923357105,62.3137011636601,"1","","130L","tent","aNM","vM","L","c","aNMvM",2.17370559094293,1.75795635737188,2.11139188977927,1,"14758562_130LaNMvM"
"210719_c66","14758562",472.239203869178,199.469572459039,"1","","131H","thief","aM","vNM","H","c","aMvNM",2.32620853513251,1.85396933126333,2.12673896267347,1,"14758562_131HaMvNM"
"210719_c66","14758562",843.946071511237,547.032093016567,"1","","132L","thorns","aNM","vNM","L","c","aNMvNM",3.15436164753952,2.31041557602828,2.60732955452295,1,"14758562_132LaNMvNM"
"210719_c66","14758562",503.470087664656,349.598829948666,"1","","134L","tin","aNM","vM","L","c","aNMvM",2.2585353942406,1.75506530657594,1.90893656429193,1,"14758562_134LaNMvM"
"210719_c66","14758562",411.387472644874,213.045387588905,"1","","136H","trail","aM","vNM","H","c","aMvNM",2.21985263902972,1.80846516638485,2.00680725144082,1,"14758562_136HaMvNM"
"210719_c66","14758562",518.070748176369,309.782170009298,"1","","137L","trap","aNM","vNM","L","c","aNMvNM",2.70533216063305,2.18726141245668,2.39554999062375,1,"14758562_137LaNMvNM"
"210719_c66","14758562",551.158040759791,275.129531987881,"1","","138L","truck","aM","vM","L","c","aMvM",2.50030928227511,1.94915124151532,2.22517975028723,1,"14758562_138LaMvM"
"210719_c66","14758562",826.61126980715,653.94902233255,"1","","139L","tub","aNM","vM","L","c","aNMvM",3.19620382847701,2.36959255866986,2.54225480614446,1,"14758562_139LaNMvM"
"210719_c66","14758562",1784.36272322065,1553.90746249317,"0","discard_hold your breath","13H","breath","aM","vM","H","c","aMvM",4.05589434674458,2.27153162352393,2.50198688425141,1,"14758562_13HaMvM"
"210719_c66","14758562",307.974301335734,139.471897489514,"1","","140H","van","aM","vNM","H","c","aMvNM",2.9037087979254,2.59573449658967,2.76423690043589,1,"14758562_140HaMvNM"
"210719_c66","14758562",538.859977157938,207.155176962958,"1","","141L","wax","aNM","vNM","L","c","aNMvNM",2.46118810304519,1.92232812588725,2.25403292608223,1,"14758562_141LaNMvNM"
"210719_c66","14758562",293.544915790261,183.746733540151,"1","","14H","broom","aNM","vM","H","c","aNMvM",2.37239938550239,2.07885446971213,2.18865265196224,1,"14758562_14HaNMvM"
"210719_c66","14758562",303.707281168313,159.400592363763,"1","","15L","bruise","aM","vNM","L","c","aMvNM",2.42798189760789,2.12427461643958,2.26858130524413,1,"14758562_15LaMvNM"
"210719_c66","14758562",394.933704870088,174.061861435749,"1","","16H","cake","aNM","vNM","H","c","aNMvNM",3.01904873746591,2.62411503259582,2.84498687603016,1,"14758562_16HaNMvNM"
"210719_c66","14758562",330.50829697983,98.0283384028398,"1","","17L","calf","aM","vM","L","c","aMvM",3.05395309053975,2.72344479355992,2.95592475213691,1,"14758562_17LaMvM"
"210719_c66","14758562",460.674079835368,275.274278248078,"1","","19L","chat","aNM","vM","L","c","aNMvM",2.8221358076666,2.36146172783123,2.54686152941852,1,"14758562_19LaNMvM"
"210719_c66","14758562",167.553301566461,-266.112085860439,"0","discard_small chunks","20H","chunks","aM","vNM","H","c","aMvNM",2.1852565055337,2.01770320396724,2.45136859139414,1,"14758562_20HaMvNM"
"210719_c66","14758562",526.436365084478,352.722897414468,"1","","21L","clerk","aNM","vNM","L","c","aNMvNM",2.72122010478414,2.19478373969966,2.36849720736967,1,"14758562_21LaNMvNM"
"210719_c66","14758562",373.372306553405,78.3118898867352,"1","","22L","cliff","aM","vM","L","c","aMvM",2.34161924325925,1.96824693670584,2.26330735337251,1,"14758562_22LaMvM"
"210719_c66","14758562",418.722150229343,153.887273686133,"1","","23L","clock","aNM","vM","L","c","aNMvM",2.65142088198078,2.23269873175144,2.49753360829465,1,"14758562_23LaNMvM"
"210719_c66","14758562",763.128797544355,703.018226556695,"1","","24H","clue","aM","vNM","H","c","aMvNM",3.27105002813308,2.50792123058872,2.56803180157638,1,"14758562_24HaMvNM"
"210719_c66","14758562",456.799105630322,150.736308011262,"1","","25L","coach","aNM","vNM","L","c","aNMvNM",2.8916969287485,2.43489782311818,2.74096062073724,1,"14758562_25LaNMvNM"
"210719_c66","14758562",641.193365003087,349.801003891997,"1","","26L","coast","aM","vM","L","c","aMvM",2.97960018070535,2.33840681570226,2.62979917681335,1,"14758562_26LaMvM"
"210719_c66","14758562",612.863441255428,502.983857922088,"1","","27L","coin","aNM","vM","L","c","aNMvM",2.78615317793569,2.17328973668026,2.2831693200136,1,"14758562_27LaNMvM"
"210719_c66","14758562",402.222493409793,70.5686533840431,"0","discard_tops","28H","cops","aM","vNM","H","c","aMvNM",2.51187553207927,2.10965303866948,2.44130687869523,1,"14758562_28HaMvNM"
"210719_c66","14758562",271.289343382606,161.218673447966,"0","discard_bar","2H","barn","aM","vM","H","c","aMvM",2.21779961358249,1.94651027019988,2.05658094013452,1,"14758562_2HaMvM"
"210719_c66","14758562",423.615993582235,344.450865741335,"1","","30L","crew","aM","vM","L","c","aMvM",2.62149723048474,2.1978812369025,2.2770463647434,1,"14758562_30LaMvM"
"210719_c66","14758562",393.174781166319,192.860892277419,"1","","31L","crib","aNM","vM","L","c","aNMvM",2.77697407570463,2.38379929453831,2.58411318342721,1,"14758562_31LaNMvM"
"210719_c66","14758562",305.308014870094,90.0689275685242,"1","","32H","crop","aM","vNM","H","c","aMvNM",2.52332487700357,2.21801686213348,2.43325594943505,1,"14758562_32HaMvNM"
"210719_c66","14758562",441.023352218463,336.150336345453,"1","","33L","crown","aNM","vNM","L","c","aNMvNM",2.33930812710754,1.89828477488908,2.00315779076209,1,"14758562_33LaNMvNM"
"210719_c66","14758562",483.371049827639,283.507341844459,"1","","35H","curb","aM","vM","H","c","aMvM",2.89737114724801,2.41400009742037,2.61386380540355,1,"14758562_35HaMvM"
"210719_c66","14758562",394.188840175676,203.024458455246,"1","","36H","dart","aNM","vM","H","c","aNMvM",2.56181678928272,2.16762794910704,2.35879233082747,1,"14758562_36HaNMvM"
"210719_c66","14758562",382.956990625933,280.544788244983,"0","discard_deaf","38H","den","aNM","vNM","H","c","aNMvNM",2.82901541858362,2.44605842795769,2.54847063033864,1,"14758562_38HaNMvNM"
"210719_c66","14758562",550.409757477296,243.497517893956,"1","","39H","dent","aM","vM","H","c","aMvM",2.29130591493075,1.74089615745345,2.04780839703679,1,"14758562_39HaMvM"
"210719_c66","14758562",523.856434013187,466.011057238527,"1","","3H","bay","aNM","vM","H","c","aNMvM",2.41691922744059,1.8930627934274,1.95090817020206,1,"14758562_3HaNMvM"
"210719_c66","14758562",560.435045775026,212.537279045196,"1","","40H","ditch","aNM","vM","H","c","aNMvM",2.39144209003047,1.83100704425544,2.17890481098527,1,"14758562_40HaNMvM"
"210719_c66","14758562",109.93481570051,46.4206787957,"1","","41L","dive","aM","vNM","L","c","aMvNM",2.67730554971007,2.56737073400956,2.63088487091437,1,"14758562_41LaMvNM"
"210719_c66","14758562",267.096829466167,170.229527604447,"1","","42H","doll","aNM","vNM","H","c","aNMvNM",2.19555020479888,1.92845337533271,2.02532067719443,1,"14758562_42HaNMvNM"
"210719_c66","14758562",719.742978157567,496.659644824267,"1","","43H","dove","aM","vM","H","c","aMvM",2.75045090487362,2.03070792671605,2.25379126004935,1,"14758562_43HaMvM"
"210719_c66","14758562",2569.34416017262,2258.17168028325,"1","","44L","draft","aNM","vNM","L","c","aNMvNM",5.08671438367699,2.51737022350437,2.82854270339374,1,"14758562_44LaNMvNM"
"210719_c66","14758562",1421.34603657072,1329.58337631433,"1","","45H","drain","aM","vNM","H","c","aMvNM",3.92995869096742,2.5086126543967,2.60037531465309,1,"14758562_45HaMvNM"
"210719_c66","14758562",541.234076715373,380.617410048703,"1","","46H","drug","aNM","vM","H","c","aNMvM",2.82294441663154,2.28171033991617,2.44232700658284,1,"14758562_46HaNMvM"
"210719_c66","14758562",310.972520281832,168.303907343272,"1","","47L","drum","aM","vNM","L","c","aMvNM",2.3174848746155,2.00651235433367,2.14918096727223,1,"14758562_47LaMvNM"
"210719_c66","14758562",1188.36698805151,889.91606212559,"1","","48L","feast","aNM","vM","L","c","aNMvM",2.91938688480488,1.73101989675337,2.02947082267929,1,"14758562_48LaNMvM"
"210719_c66","14758562",545.623354260289,361.25678353661,"1","","4L","beak","aM","vNM","L","c","aMvNM",2.76299843509824,2.21737508083795,2.40174165156163,1,"14758562_4LaMvNM"
"210719_c66","14758562",246.506439716943,155.844936867882,"1","","50H","flame","aNM","vNM","H","c","aNMvNM",2.3323438369012,2.08583739718426,2.17649890003332,1,"14758562_50HaNMvNM"
"210719_c66","14758562",588.010332692647,328.213871052417,"0","discard_flop","51H","flock","aM","vM","H","c","aMvM",2.71337526800335,2.1253649353107,2.38516139695093,1,"14758562_51HaMvM"
"210719_c66","14758562",620.400422410486,438.113964077136,"1","","52H","flood","aM","vNM","H","c","aMvNM",2.68395804619323,2.06355762378274,2.24584408211609,1,"14758562_52HaMvNM"
"210719_c66","14758562",507.032690514105,213.028554484655,"1","","54L","fudge","aNM","vNM","L","c","aNMvNM",3.03771259270223,2.53067990218813,2.82468403821758,1,"14758562_54LaNMvNM"
"210719_c66","14758562",1184.75350868729,1149.45374016875,"1","","55H","fur","aNM","vNM","H","c","aNMvNM",3.58786597576895,2.40311246708166,2.4384122356002,1,"14758562_55HaNMvNM"
"210719_c66","14758562",324.982420647585,300.300277790425,"1","","57L","glue","aM","vNM","L","c","aMvNM",2.48524744315768,2.16026502251009,2.18494716536725,1,"14758562_57LaMvNM"
"210719_c66","14758562",421.054385488846,295.320161379666,"1","","58H","goal","aNM","vNM","H","c","aNMvNM",2.49608462038788,2.07503023489903,2.20076445900821,1,"14758562_58HaNMvNM"
"210719_c66","14758562",394.777515990339,312.058345243689,"1","","59L","gown","aM","vM","L","c","aMvM",2.6742043949142,2.27942687892386,2.36214604967051,1,"14758562_59LaMvM"
"210719_c66","14758562",326.32379315641,213.56089633101,"1","","5H","beam","aNM","vNM","H","c","aNMvNM",2.44996849975243,2.12364470659602,2.23640760342142,1,"14758562_5HaNMvNM"
"210719_c66","14758562",564.907180455213,442.714223175553,"1","","60L","grin","aNM","vM","L","c","aNMvM",2.86454945169842,2.29964227124321,2.42183522852287,1,"14758562_60LaNMvM"
"210719_c66","14758562",461.567745471316,335.578729031396,"1","","61H","growl","aM","vNM","H","c","aMvNM",2.56911151702656,2.10754377155524,2.23353278799516,1,"14758562_61HaMvNM"
"210719_c66","14758562",303.442459521991,237.864608644771,"1","","62L","hay","aNM","vNM","L","c","aNMvNM",1.99127795678288,1.68783549726089,1.75341334813811,1,"14758562_62LaNMvNM"
"210719_c66","14758562",464.393400136176,158.779808866346,"1","","63L","hedge","aM","vM","L","c","aMvM",2.59730880370373,2.13291540356755,2.43852899483738,1,"14758562_63LaMvM"
"210719_c66","14758562",452.483582687168,341.078168248688,"1","","64L","hen","aNM","vM","L","c","aNMvM",2.49384575153883,2.04136216885166,2.15276758329014,1,"14758562_64LaNMvM"
"210719_c66","14758562",615.51238842549,503.244888425511,"1","","65H","herd","aM","vNM","H","c","aMvNM",2.9584800638209,2.34296767539541,2.45523517539539,1,"14758562_65HaMvNM"
"210719_c66","14758562",361.441391343755,24.7177802326051,"1","","66L","hint","aNM","vNM","L","c","aNMvNM",2.29091215318329,1.92947076183953,2.26619437295068,1,"14758562_66LaNMvNM"
"210719_c66","14758562",467.319775685552,200.330101772522,"1","","67L","hips","aM","vM","L","c","aMvM",2.64694269925843,2.17962292357288,2.44661259748591,1,"14758562_67LaMvM"
