"parid","scheduleID","react1","react2","accuracy","note","number","correctans","audio","video","context","group","type","beep_response","length1","length2","batch","original_label"
"210725_a130","14796603",657.702351294207,584.041095882956,"1","","62H","hay","aNM","vNM","H","a","aNMvNM",2.75763978164699,2.09993743035278,2.17359868576403,2,"14796603_62HaNMvNM"
"210725_a130","14796603",910.129519817163,604.515928547333,"1","","63L","hedge","aM","vNM","L","a","aMvNM",3.04304492338471,2.13291540356755,2.43852899483738,2,"14796603_63LaMvNM"
"210725_a130","14796603",953.434862984292,786.293189800462,"0","'hands'?","64L","hen","aM","vM","L","a","aMvM",3.08027896127072,2.12684409828643,2.29398577147026,2,"14796603_64LaMvM"
"210725_a130","14796603",529.28311931524,395.00200637664,"1","","65L","herd","aNM","vM","L","a","aNMvM",2.51218707169275,1.98290395237751,2.11718506531611,2,"14796603_65LaNMvM"
"210725_a130","14796603",896.999122514273,546.350448271883,"1","","66H","hint","aNM","vNM","H","a","aNMvNM",3.16251313833936,2.26551401582509,2.61616269006748,2,"14796603_66HaNMvNM"
"210725_a130","14796603",857.925007798768,590.935333885738,"1","","67L","hips","aM","vNM","L","a","aMvNM",3.03754793137165,2.17962292357288,2.44661259748591,2,"14796603_67LaMvNM"
"210725_a130","14796603",678.455010327558,529.824415089398,"1","","68L","hive","aM","vM","L","a","aMvM",2.74897146050691,2.07051645017935,2.21914704541751,2,"14796603_68LaMvM"
"210725_a130","14796603",868.81578094145,572.19357381584,"1","","69L","host","aNM","vM","L","a","aNMvM",3.25661415087464,2.38779836993319,2.6844205770588,2,"14796603_69LaNMvM"
"210725_a130","14796603",990.637964786058,780.445143718228,"1","","70H","hug","aNM","vNM","H","a","aNMvNM",2.94887512999833,1.95823716521227,2.1684299862801,2,"14796603_70HaNMvNM"
"210725_a130","14796603",717.368801456021,633.460572289381,"1","","71L","jar","aM","vNM","L","a","aMvNM",2.9838774029526,2.26650860149658,2.35041683066322,2,"14796603_71LaMvNM"
"210725_a130","14796603",1702.19695014086,1431.86855378227,"1","","72L","juice","aM","vM","L","a","aMvM",3.85654267542353,2.15434572528267,2.42467412164126,2,"14796603_72LaMvM"
"210725_a130","14796603",827.495209306646,495.204881925726,"1","","73L","junk","aNM","vM","L","a","aNMvM",2.92340922338028,2.09591401407363,2.42820434145455,2,"14796603_73LaNMvM"
"210725_a130","14796603",648.565216595869,419.745137572899,"1","","74H","kick","aNM","vNM","H","a","aNMvNM",3.02856652290106,2.38000130630519,2.60882138532816,2,"14796603_74HaNMvNM"
"210725_a130","14796603",769.085248925047,490.373856830647,"1","","75H","knife","aNM","vM","H","a","aNMvM",2.90456282079808,2.13547757187303,2.41418896396743,2,"14796603_75HaNMvM"
"210725_a130","14796603",760.616513793766,610.926200096406,"1","","76H","knob","aM","vM","H","a","aMvM",2.76230559494292,2.00168908114915,2.15137939484651,2,"14796603_76HaMvM"
"210725_a130","14796603",726.488417756941,508.339401553231,"1","","78L","lap","aNM","vNM","L","a","aNMvNM",2.87743832150707,2.15094990375013,2.36909891995384,2,"14796603_78LaNMvNM"
"210725_a130","14796603",695.533816172398,551.877822740518,"1","","79H","lid","aM","vNM","H","a","aMvNM",2.7214362453515,2.0259024291791,2.16955842261098,2,"14796603_79HaMvNM"
"210725_a130","14796603",940.318376229559,651.50913606835,"1","","7H","bend","aNM","vM","H","a","aNMvM",2.89961419900655,1.95929582277699,2.2481050629382,2,"14796603_7HaNMvM"
"210725_a130","14796603",719.640593303636,504.500595637896,"1","","80H","lock","aNM","vM","H","a","aNMvM",2.84903493978587,2.12939434648223,2.34453434414797,2,"14796603_80HaNMvM"
"210725_a130","14796603",837.184758583279,543.621482185729,"1","","81H","logs","aM","vM","H","a","aMvM",3.01461334164705,2.17742858306377,2.47099185946132,2,"14796603_81HaMvM"
"210725_a130","14796603",583.32799426481,234.43517019066,"1","","82L","lungs","aNM","vNM","L","a","aNMvNM",3.2871396989988,2.70381170473399,3.05270452880814,2,"14796603_82LaNMvNM"
"210725_a130","14796603",835.071834756465,625.470436154925,"1","","83H","map","aM","vNM","H","a","aMvNM",3.23298895660614,2.39791712184967,2.60751852045121,2,"14796603_83HaMvNM"
"210725_a130","14796603",764.227692172001,500.62192787871,"1","","85H","mat","aNM","vM","H","a","aNMvM",3.00059670355759,2.23636901138559,2.49997477567888,2,"14796603_85HaNMvM"
"210725_a130","14796603",448.009341655217,302.769741708347,"1","","86H","meal","aM","vM","H","a","aMvM",2.28251570810568,1.83450636645046,1.97974596639733,2,"14796603_86HaMvM"
"210725_a130","14796603",936.160775936375,688.458345380895,"1","","87L","mop","aNM","vNM","L","a","aNMvNM",3.04648888944106,2.11032811350469,2.35803054406017,2,"14796603_87LaNMvNM"
"210725_a130","14796603",871.766635093703,608.299529830503,"1","","88H","mouse","aM","vNM","H","a","aMvNM",2.90854719725331,2.03678056215961,2.30024766742281,2,"14796603_88HaMvNM"
"210725_a130","14796603",780.838802699261,596.308495383961,"1","","89H","mug","aNM","vM","H","a","aNMvM",3.26873654194847,2.48789773924921,2.67242804656451,2,"14796603_89HaNMvM"
"210725_a130","14796603",766.763011474395,691.275511474395,"1","","8H","blame","aM","vM","H","a","aMvM",3.18567560686859,2.41891259539419,2.49440009539419,2,"14796603_8HaMvM"
"210725_a130","14796603",734.192945141555,458.829849903395,"1","","90H","net","aM","vM","H","a","aMvM",3.00486640851886,2.27067346337731,2.54603655861547,2,"14796603_90HaMvM"
"210725_a130","14796603",931.748985039891,617.818796738531,"1","","91L","notch","aNM","vNM","L","a","aNMvNM",3.06813848314536,2.13638949810547,2.45031968640683,2,"14796603_91LaNMvNM"
"210725_a130","14796603",625.044724555893,462.063243074452,"1","","93H","pad","aM","vNM","H","a","aMvNM",3.09578781856271,2.47074309400682,2.63372457548826,2,"14796603_93HaMvNM"
"210725_a130","14796603",1078.67854126411,809.252805969866,"1","","94L","pet","aM","vNM","L","a","aMvNM",3.43669772081066,2.35801917954655,2.62744491484079,2,"14796603_94LaMvNM"
"210725_a130","14796603",964.332084959953,905.199264823123,"1","","95L","pie","aM","vM","L","a","aMvM",3.7733964147406,2.80906432978065,2.86819714991748,2,"14796603_95LaMvM"
"210725_a130","14796603",885.919659532082,758.668588569322,"1","","96L","pile","aNM","vM","L","a","aNMvM",2.84012549439751,1.95420583486543,2.08145690582819,2,"14796603_96LaNMvM"
"210725_a130","14796603",649.660340865782,513.660936103942,"1","","97H","pill","aNM","vNM","H","a","aNMvNM",3.05220222769921,2.40254188683343,2.53854129159527,2,"14796603_97HaNMvNM"
"210725_a130","14796603",1593.92412372241,1452.76199765405,"1","","98L","pine","aM","vNM","L","a","aMvNM",3.51069736152439,1.91677323780198,2.05793536387034,2,"14796603_98LaMvNM"
"210725_a130","14796603",1021.53083505792,797.14616672825,"1","","99L","plot","aM","vM","L","a","aMvM",2.63765691566735,1.61612608060943,1.8405107489391,2,"14796603_99LaMvM"
"210725_a130","14796603",894.449262157572,613.059116654922,"1","","9L","blast","aNM","vNM","L","a","aNMvNM",2.74986091682433,1.85541165466676,2.13680180016941,2,"14796603_9LaNMvNM"
"210725_a132","14693662",679.72690702951,402.6617109511,"1","","100H","pole","aM","vNM","H","a","aMvNM",2.43135705166279,1.75163014463328,2.02869534071169,2,"14693662_100HaMvNM"
"210725_a132","14693662",686.480645566055,493.888531721775,"1","","101L","pool","aM","vM","L","a","aMvM",2.64409041733602,1.95760977176997,2.15020188561425,2,"14693662_101LaMvM"
"210725_a132","14693662",495.417449483555,296.526940224275,"1","","102L","prize","aNM","vM","L","a","aNMvM",2.72681622930332,2.23139877981976,2.43028928907904,2,"14693662_102LaNMvM"
"210725_a132","14693662",850.3437300128,514.97794481439,"1","","103L","raft","aM","vM","L","a","aMvM",3.08084566730291,2.23050193729011,2.56586772248852,2,"14693662_103LaMvM"
"210725_a132","14693662",706.249698022845,361.580480742445,"1","","104L","rent","aNM","vM","L","a","aNMvM",2.86067211822209,2.15442242019924,2.49909163747964,2,"14693662_104LaNMvM"
"210725_a132","14693662",584.700066647378,421.987945435328,"1","","105H","rim","aM","vNM","H","a","aMvNM",2.94111597372655,2.35641590707917,2.51912802829122,2,"14693662_105HaMvNM"
"210725_a132","14693662",586.163814395699,371.456106062269,"1","unreleased p","107L","rope","aNM","vNM","L","a","aNMvNM",2.7841118545566,2.1979480401609,2.41265574849433,2,"14693662_107LaNMvNM"
"210725_a132","14693662",847.57351867804,801.67305571504,"1","","108L","row","aM","vM","L","a","aMvM",3.21218366257019,2.36461014389215,2.41051060685515,2,"14693662_108LaMvM"
"210725_a132","14693662",714.428485575506,458.448715460496,"1","","109L","sand","aNM","vM","L","a","aNMvM",2.84493310812233,2.13050462254682,2.38648439266183,2,"14693662_109LaNMvM"
"210725_a132","14693662",706.54904087468,548.33086957838,"1","","10H","bowl","aNM","vNM","H","a","aNMvNM",2.95290810827171,2.24635906739703,2.40457723869333,2,"14693662_10HaNMvNM"
"210725_a132","14693662",576.075391911524,414.540971621784,"1","","110H","scab","aM","vNM","H","a","aMvNM",2.70067389184927,2.12459849993775,2.28613292022749,2,"14693662_110HaMvNM"
"210725_a132","14693662",710.963666048227,408.759962344468,"1","","111L","seeds","aNM","vNM","L","a","aNMvNM",2.43801193229197,1.72704826624374,2.0292519699475,2,"14693662_111LaNMvNM"
"210725_a132","14693662",617.623091499918,445.293712641838,"1","","112H","shed","aM","vM","H","a","aMvM",2.59426479447575,1.97664170297583,2.14897108183391,2,"14693662_112HaMvM"
"210725_a132","14693662",606.438069656259,396.912606693239,"1","","113H","sheep","aNM","vM","H","a","aNMvM",2.67350363105581,2.06706556139955,2.27659102436257,2,"14693662_113HaNMvM"
"210725_a132","14693662",1064.38029743845,876.370000503587,"1","","114L","silk","aM","vNM","L","a","aMvNM",2.98203994027984,1.91765964284139,2.10566993977625,2,"14693662_114LaMvNM"
"210725_a132","14693662",722.828556706166,476.138490281056,"1","","115H","skirt","aNM","vNM","H","a","aNMvNM",2.89721649010799,2.17438793340182,2.42107799982693,2,"14693662_115HaNMvNM"
"210725_a132","14693662",392.259069496391,164.410371579831,"1","","116H","sleeves","aM","vM","H","a","aMvM",2.71153267913598,2.31927360963959,2.54712230755615,2,"14693662_116HaMvM"
"210725_a132","14693662",880.032461327336,616.070629062386,"1","","117H","slice","aNM","vM","H","a","aNMvM",2.98304963953353,2.10301717820619,2.36697901047114,2,"14693662_117HaNMvM"
"210725_a132","14693662",561.558458852914,406.132211081054,"1","","118L","sling","aM","vNM","L","a","aMvNM",2.89782902592071,2.3362705670678,2.49169681483966,2,"14693662_118LaMvNM"
"210725_a132","14693662",567.225333152944,296.194061223134,"1","","119H","splash","aNM","vNM","H","a","aNMvNM",2.73788699179138,2.17066165863844,2.44169293056825,2,"14693662_119HaNMvNM"
"210725_a132","14693662",725.750247420282,330.447709161072,"1","","120H","sponge","aM","vM","H","a","aMvM",2.92623407759587,2.20048383017559,2.5957863684348,2,"14693662_120HaMvM"
"210725_a132","14693662",400.139250467224,152.537481621974,"1","","121H","spool","aNM","vM","H","a","aNMvM",2.23836539697859,1.83822614651137,2.08582791535662,2,"14693662_121HaNMvM"
"210725_a132","14693662",588.238985236386,429.589679680756,"1","","122L","spoon","aM","vNM","L","a","aMvNM",2.81239629378678,2.22415730855039,2.38280661410602,2,"14693662_122LaMvNM"
"210725_a132","14693662",424.448236316452,242.656094816042,"1","","123H","sport","aNM","vNM","H","a","aNMvNM",2.77132121623522,2.34687297991877,2.52866512141918,2,"14693662_123HaNMvNM"
"210725_a132","14693662",597.348254829559,544.619088162829,"1","","124H","spray","aM","vM","H","a","aMvM",2.68000001213595,2.08265175730639,2.13538092397312,2,"14693662_124HaMvM"
"210725_a132","14693662",230.494147053423,24.2266183177433,"1","","126H","strap","aNM","vM","H","a","aNMvM",2.26097193303308,2.03047778597966,2.23674531471534,2,"14693662_126HaNMvM"
"210725_a132","14693662",537.264005233693,72.119245132813,"1","","127L","swamps","aM","vNM","L","a","aMvNM",2.54315948042115,2.00589547518746,2.47104023528834,2,"14693662_127LaMvNM"
"210725_a132","14693662",1100.06178836715,972.068641918205,"1","","128H","swan","aNM","vNM","H","a","aNMvNM",3.29444841090343,2.19438662253629,2.32237976898523,2,"14693662_128HaNMvNM"
"210725_a132","14693662",717.003250918577,668.064612963506,"1","","129L","tea","aM","vM","L","a","aMvM",2.94048401244304,2.22348076152446,2.27241939947953,2,"14693662_129LaMvM"
"210725_a132","14693662",483.639123814252,300.903172959562,"1","","12H","bread","aM","vM","H","a","aMvM",2.86483987551186,2.38120075169761,2.5639367025523,2,"14693662_12HaMvM"
"210725_a132","14693662",702.888180016012,349.452647608622,"1","","130L","tent","aNM","vM","L","a","aNMvM",2.46084453738789,1.75795635737188,2.11139188977927,2,"14693662_130LaNMvM"
"210725_a132","14693662",820.032477771362,547.262846361222,"1","","131H","thief","aM","vNM","H","a","aMvNM",2.67400180903469,1.85396933126333,2.12673896267347,2,"14693662_131HaMvNM"
"210725_a132","14693662",762.676836148639,465.762857653969,"1","","132L","thorns","aNM","vNM","L","a","aNMvNM",3.07309241217692,2.31041557602828,2.60732955452295,2,"14693662_132LaNMvNM"
"210725_a132","14693662",590.045057619999,354.088770417729,"1","","133L","throat","aM","vM","L","a","aMvM",2.42959007818486,1.83954502056486,2.07550130776713,2,"14693662_133LaMvM"
"210725_a132","14693662",873.333656304144,719.462398588154,"1","","134L","tin","aNM","vM","L","a","aNMvM",2.62839896288008,1.75506530657594,1.90893656429193,2,"14693662_134LaNMvM"
"210725_a132","14693662",585.490205311699,387.148120255729,"1","","136H","trail","aM","vNM","H","a","aMvNM",2.39395537169655,1.80846516638485,2.00680725144082,2,"14693662_136HaMvNM"
"210725_a132","14693662",673.57276323416,465.28418506709,"1","","137L","trap","aNM","vNM","L","a","aNMvNM",2.86083417569084,2.18726141245668,2.39554999062375,2,"14693662_137LaNMvNM"
"210725_a132","14693662",1267.46871949921,991.4402107273,"1","","138L","truck","aM","vM","L","a","aMvM",3.21661996101453,1.94915124151532,2.22517975028723,2,"14693662_138LaMvM"
"210725_a132","14693662",607.21856879906,434.556321324461,"1","","139L","tub","aNM","vM","L","a","aNMvM",2.97681112746892,2.36959255866986,2.54225480614446,2,"14693662_139LaNMvM"
"210725_a132","14693662",753.927713964782,523.472453237302,"1","","13H","breath","aM","vM","H","a","aMvM",3.02545933748871,2.27153162352393,2.50198688425141,2,"14693662_13HaMvM"
"210725_a132","14693662",1058.78600369739,890.283599851173,"1","","140H","van","aM","vNM","H","a","aMvNM",3.65452050028706,2.59573449658967,2.76423690043589,2,"14693662_140HaMvNM"
"210725_a132","14693662",722.890150041761,391.185349846781,"1","","141L","wax","aNM","vNM","L","a","aNMvNM",2.64521827592901,1.92232812588725,2.25403292608223,2,"14693662_141LaNMvNM"
"210725_a132","14693662",807.251900960293,697.453718710182,"1","","14H","broom","aNM","vM","H","a","aNMvM",2.88610637067242,2.07885446971213,2.18865265196224,2,"14693662_14HaNMvM"
"210725_a132","14693662",596.280650821269,451.973962016719,"1","","15L","bruise","aM","vNM","L","a","aMvNM",2.72055526726085,2.12427461643958,2.26858130524413,2,"14693662_15LaMvNM"
"210725_a132","14693662",1243.56660073912,1022.69475730478,"1","","16H","cake","aNM","vNM","H","a","aNMvNM",3.86768163333494,2.62411503259582,2.84498687603016,2,"14693662_16HaNMvNM"
"210725_a132","14693662",771.847282081751,539.367323504762,"1","","17L","calf","aM","vM","L","a","aMvM",3.49529207564167,2.72344479355992,2.95592475213691,2,"14693662_17LaMvM"
"210725_a132","14693662",506.562123594886,321.162322007596,"1","","19L","chat","aNM","vM","L","a","aNMvM",2.86802385142612,2.36146172783123,2.54686152941852,2,"14693662_19LaNMvM"
"210725_a132","14693662",878.083205184784,444.417817757884,"1","","20H","chunks","aM","vNM","H","a","aMvNM",2.89578640915202,2.01770320396724,2.45136859139414,2,"14693662_20HaMvNM"
"210725_a132","14693662",433.017637474605,259.304169804595,"1","","21L","clerk","aNM","vNM","L","a","aNMvNM",2.62780137717426,2.19478373969966,2.36849720736967,2,"14693662_21LaNMvNM"
"210725_a132","14693662",719.589053282887,424.528636616217,"1","","22L","cliff","aM","vM","L","a","aMvM",2.68783598998873,1.96824693670584,2.26330735337251,2,"14693662_22LaMvM"
"210725_a132","14693662",909.390320460219,644.555443917009,"1","","23L","clock","aNM","vM","L","a","aNMvM",3.14208905221166,2.23269873175144,2.49753360829465,2,"14693662_23LaNMvM"
"210725_a132","14693662",310.898937570003,250.788366582343,"1","","24H","clue","aM","vNM","H","a","aMvNM",2.81882016815872,2.50792123058872,2.56803180157638,2,"14693662_24HaMvNM"
"210725_a132","14693662",699.181562336134,393.118764717074,"0","coat","25L","coach","aNM","vNM","L","a","aNMvNM",3.13407938545431,2.43489782311818,2.74096062073724,2,"14693662_25LaNMvNM"
"210725_a132","14693662",859.443066403497,568.050705292407,"1","","26L","coast","aM","vM","L","a","aMvM",3.19784988210576,2.33840681570226,2.62979917681335,2,"14693662_26LaMvM"
"210725_a132","14693662",448.780794829418,338.901211496078,"1","","27L","coin","aNM","vM","L","a","aNMvM",2.62207053150968,2.17328973668026,2.2831693200136,2,"14693662_27LaNMvM"
"210725_a132","14693662",857.629409354528,525.975569328778,"1","","28H","cops","aM","vNM","H","a","aMvNM",2.96728244802401,2.10965303866948,2.44130687869523,2,"14693662_28HaMvNM"
"210725_a132","14693662",604.614720140854,271.157168057504,"1","","29L","crash","aNM","vNM","L","a","aNMvNM",2.82896195464664,2.22434723450579,2.55780478658914,2,"14693662_29LaNMvNM"
"210725_a132","14693662",1141.56339462956,1031.49272469492,"1","","2H","barn","aM","vM","H","a","aMvM",3.08807366482944,1.94651027019988,2.05658094013452,2,"14693662_2HaMvM"
"210725_a132","14693662",387.23019549855,308.06506765765,"1","","30L","crew","aM","vM","L","a","aMvM",2.58511143240105,2.1978812369025,2.2770463647434,2,"14693662_30LaMvM"
"210725_a132","14693662",569.83747372767,369.52358483877,"1","","31L","crib","aNM","vM","L","a","aNMvM",2.95363676826598,2.38379929453831,2.58411318342721,2,"14693662_31LaNMvM"
"210725_a132","14693662",720.876385268512,505.637297966942,"1","","32H","crop","aM","vNM","H","a","aMvNM",2.93889324740199,2.21801686213348,2.43325594943505,2,"14693662_32HaMvNM"
"210725_a132","14693662",884.805718564605,779.932702691595,"1","","33L","crown","aNM","vNM","L","a","aNMvNM",2.78309049345368,1.89828477488908,2.00315779076209,2,"14693662_33LaNMvNM"
"210725_a132","14693662",465.432902595197,265.569194612017,"1","","35H","curb","aM","vM","H","a","aMvM",2.87943300001557,2.41400009742037,2.61386380540355,2,"14693662_35HaMvM"
"210725_a132","14693662",663.542932739506,472.378551019076,"1","","36H","dart","aNM","vM","H","a","aNMvM",2.83117088184655,2.16762794910704,2.35879233082747,2,"14693662_36HaNMvM"
"210725_a132","14693662",1131.36355982043,920.411954531217,"1","","37L","deck","aM","vNM","L","a","aMvNM",3.3009169876285,2.16955342780807,2.38050503309728,2,"14693662_37LaMvNM"
"210725_a132","14693662",577.872189107685,475.459986726735,"1","","38H","den","aNM","vNM","H","a","aNMvNM",3.02393061706537,2.44605842795769,2.54847063033864,2,"14693662_38HaNMvNM"
"210725_a132","14693662",798.364294945698,491.452055362358,"1","","39H","dent","aM","vM","H","a","aMvM",2.53926045239915,1.74089615745345,2.04780839703679,2,"14693662_39HaMvM"
"210725_a132","14693662",834.665864071117,776.820487296457,"1","","3H","bay","aNM","vM","H","a","aNMvM",2.72772865749852,1.8930627934274,1.95090817020206,2,"14693662_3HaNMvM"
"210725_a132","14693662",1316.3798996369,968.482132907073,"1","","40H","ditch","aNM","vM","H","a","aNMvM",3.14738694389234,1.83100704425544,2.17890481098527,2,"14693662_40HaNMvM"
"210725_a132","14693662",322.837455777202,259.323318872392,"1","","41L","dive","aM","vNM","L","a","aMvNM",2.89020818978676,2.56737073400956,2.63088487091437,2,"14693662_41LaMvNM"
"210725_a132","14693662",699.126952126106,602.259650264386,"1","","42H","doll","aNM","vNM","H","a","aNMvNM",2.62758032745882,1.92845337533271,2.02532067719443,2,"14693662_42HaNMvNM"
"210725_a132","14693662",1014.45046225606,791.367128922762,"1","","43H","dove","aM","vM","H","a","aMvM",3.04515838897211,2.03070792671605,2.25379126004935,2,"14693662_43HaMvM"
"210725_a132","14693662",1402.46393923977,1091.2914593504,"1","","44L","draft","aNM","vNM","L","a","aNMvNM",3.91983416274414,2.51737022350437,2.82854270339374,2,"14693662_44LaNMvNM"
"210725_a132","14693662",392.149161994723,300.386501738333,"1","","45H","drain","aM","vNM","H","a","aMvNM",2.90076181639142,2.5086126543967,2.60037531465309,2,"14693662_45HaMvNM"
"210725_a132","14693662",493.899388340371,333.2827216737,"1","","46H","drug","aNM","vM","H","a","aNMvM",2.77560972825654,2.28171033991617,2.44232700658284,2,"14693662_46HaNMvM"
"210725_a132","14693662",677.95832642562,535.28971348706,"1","","47L","drum","aM","vNM","L","a","aMvNM",2.68447068075929,2.00651235433367,2.14918096727223,2,"14693662_47LaMvNM"
"210725_a132","14693662",1158.0819572292,859.631031303277,"1","","48L","feast","aNM","vM","L","a","aNMvM",2.88910185398257,1.73101989675337,2.02947082267929,2,"14693662_48LaNMvM"
"210725_a132","14693662",679.6582253446,495.29165462092,"1","","4L","beak","aM","vNM","L","a","aMvNM",2.89703330618255,2.21737508083795,2.40174165156163,2,"14693662_4LaMvNM"
"210725_a132","14693662",936.144215475654,845.482712626594,"1","","50H","flame","aNM","vNM","H","a","aNMvNM",3.02198161265991,2.08583739718426,2.17649890003332,2,"14693662_50HaNMvNM"
"210725_a132","14693662",357.514281138634,97.7178194984036,"1","","51H","flock","aM","vM","H","a","aMvM",2.48287921644933,2.1253649353107,2.38516139695093,2,"14693662_51HaMvM"
"210725_a132","14693662",813.412770158325,631.126311824975,"1","","52H","flood","aM","vNM","H","a","aMvNM",2.87697039394106,2.06355762378274,2.24584408211609,2,"14693662_52HaMvNM"
"210725_a132","14693662",970.31073526045,676.95118664938,"1","","53H","frogs","aNM","vM","H","a","aNMvM",2.66838218349676,1.69807144823631,1.99143099684738,2,"14693662_53HaNMvM"
"210725_a132","14693662",628.009568858967,334.005432829517,"1","","54L","fudge","aNM","vNM","L","a","aNMvNM",3.1586894710471,2.53067990218813,2.82468403821758,2,"14693662_54LaNMvNM"
"210725_a132","14693662",476.22622711972,440.92645860118,"1","","55H","fur","aNM","vNM","H","a","aNMvNM",2.87933869420138,2.40311246708166,2.4384122356002,2,"14693662_55HaNMvNM"
"210725_a132","14693662",567.465377572999,542.78323471584,"0","flu?","57L","glue","aM","vNM","L","a","aMvNM",2.72773040008309,2.16026502251009,2.18494716536725,2,"14693662_57LaMvNM"
"210725_a132","14693662",770.027603011018,644.293378901838,"1","","58H","goal","aNM","vNM","H","a","aNMvNM",2.84505783791005,2.07503023489903,2.20076445900821,2,"14693662_58HaNMvNM"
"210725_a132","14693662",754.702005943611,671.982835196961,"1","","59L","gown","aM","vM","L","a","aMvM",3.03412888486747,2.27942687892386,2.36214604967051,2,"14693662_59LaMvM"
"210725_a132","14693662",935.305078708699,822.542181883299,"1","","5H","beam","aNM","vNM","H","a","aNMvNM",3.05894978530472,2.12364470659602,2.23640760342142,2,"14693662_5HaNMvNM"
"210725_a132","14693662",857.04359617552,734.85063889586,"1","","60L","grin","aNM","vM","L","a","aNMvM",3.15668586741873,2.29964227124321,2.42183522852287,2,"14693662_60LaNMvM"
"210725_a132","14693662",547.659547704884,421.670531264964,"1","","61H","growl","aM","vNM","H","a","aMvNM",2.65520331926012,2.10754377155524,2.23353278799516,2,"14693662_61HaMvNM"
"210725_a132","14693662",533.933321606925,468.355470729705,"1","","62L","hay","aNM","vNM","L","a","aNMvNM",2.22176881886782,1.68783549726089,1.75341334813811,2,"14693662_62LaNMvNM"
"210725_a132","14693662",725.420305075688,419.806713805859,"1","","63L","hedge","aM","vM","L","a","aMvM",2.85833570864324,2.13291540356755,2.43852899483738,2,"14693662_63LaMvM"
"210725_a132","14693662",1387.15143269389,1275.74601825541,"1","","64L","hen","aNM","vM","L","a","aNMvM",3.42851360154555,2.04136216885166,2.15276758329014,2,"14693662_64LaNMvM"
"210725_a132","14693662",339.869691387382,227.602191387402,"1","","65H","herd","aM","vNM","H","a","aMvNM",2.68283736678279,2.34296767539541,2.45523517539539,2,"14693662_65HaMvNM"
"210725_a132","14693662",737.754992709024,401.031381597873,"1","","66L","hint","aNM","vNM","L","a","aNMvNM",2.66722575454855,1.92947076183953,2.26619437295068,2,"14693662_66LaNMvNM"
"210725_a132","14693662",992.354055237995,725.364381324965,"1","","67L","hips","aM","vM","L","a","aMvM",3.17197697881087,2.17962292357288,2.44661259748591,2,"14693662_67LaMvM"
"210725_a132","14693662",595.434682556117,383.021054083887,"1","","68L","hive","aNM","vM","L","a","aNMvM",2.71254606892609,2.11711138636997,2.3295250148422,2,"14693662_68LaNMvM"
"210725_a132","14693662",887.817222279293,602.081058954293,"1","","69H","host","aM","vNM","H","a","aMvNM",3.29529274468467,2.40747552240538,2.69321168573038,2,"14693662_69HaMvNM"
"210725_a132","14693662",726.845977565634,491.597323388244,"1","","70L","hug","aNM","vNM","L","a","aNMvNM",2.76245181778091,2.03560584021528,2.27085449439267,2,"14693662_70LaNMvNM"
"210725_a132","14693662",601.507593188048,517.599364021408,"1","","71L","jar","aM","vM","L","a","aMvM",2.86801619468463,2.26650860149658,2.35041683066322,2,"14693662_71LaMvM"
"210725_a132","14693662",629.567692470659,370.10609867716,"1","unsure_unsure about the onset","72L","juice","aNM","vM","L","a","aNMvM",2.73372925121376,2.1041615587431,2.3636231525366,2,"14693662_72LaNMvM"
"210725_a132","14693662",661.037042085017,391.793712045517,"1","","73H","junk","aM","vNM","H","a","aMvNM",3.02992113651857,2.36888409443355,2.63812742447305,2,"14693662_73HaMvNM"
"210725_a132","14693662",1170.68766281141,953.644210430473,"1","","74L","kick","aNM","vNM","L","a","aNMvNM",3.62216986381554,2.45148220100413,2.66852565338507,2,"14693662_74LaNMvNM"
"210725_a132","14693662",202.482936982929,-57.1015738866807,"1","","75H","knife","aM","vM","H","a","aMvM",2.3246955904485,2.12221265346557,2.38179716433518,2,"14693662_75HaMvM"
"210725_a132","14693662",927.771874604101,765.334118193831,"1","","76H","knob","aNM","vM","H","a","aNMvM",2.88054692939994,1.95277505479584,2.11521281120611,2,"14693662_76HaNMvM"
"210725_a132","14693662",1398.91666085936,1210.96783044999,"1","","78L","lap","aM","vNM","L","a","aMvNM",3.5455530684028,2.14663640754344,2.33458523795281,2,"14693662_78LaMvNM"
"210725_a132","14693662",435.118491571471,289.240966318971,"1","","79H","lid","aNM","vNM","H","a","aNMvNM",2.50287340093132,2.06775490935985,2.21363243461235,2,"14693662_79HaNMvNM"
"210725_a132","14693662",1028.78518193344,756.874302303805,"1","bent","7H","bend","aM","vM","H","a","aMvM",3.16807719089906,2.13929200896562,2.41120288859525,2,"14693662_7HaMvM"
"210725_a132","14693662",465.730920170043,214.453777312912,"0","knock","80H","lock","aM","vM","H","a","aMvM",2.58249061603257,2.11675969586253,2.36803683871966,2,"14693662_80HaMvM"
"210725_a132","14693662",853.13586335124,586.902022539249,"1","","81H","logs","aNM","vM","H","a","aNMvM",3.06168113352166,2.20854527017042,2.47477911098241,2,"14693662_81HaNMvM"
"210725_a132","14693662",403.419037508225,61.5978569527442,"1","voiced g","82L","lungs","aM","vNM","L","a","aMvNM",3.03864328250756,2.63522424499934,2.97704542555482,2,"14693662_82LaMvNM"
"210725_a132","14693662",798.900167556412,568.691139778562,"1","","83H","map","aNM","vNM","H","a","aNMvNM",3.10726102727355,2.30836085971714,2.53856988749499,2,"14693662_83HaNMvNM"
