"","parid","scheduleID","react1","react2","accuracy","note","number","correctans","audio","video","context","group","type","beep_response","length1","length2","batch","original_label","videoname","Task.Version","Spreadsheet","Response","display","randomise_blocks","row_number","filename","rowmean","block","Experiment.Version","Participant.OS","Participant.Browser","randomiser_t27m","date.of.birth_year","date.of.birth_month","sex","languages","response_6","response_6_text","mask.problems","Difficulty.x","Tiring","more.info.on.masks","Difficulty.y","Distraction","response_4_1","response_4_2","response_4_3","response_4_4","response_4_text","response_5","Comments","SUBJECT","ITEM","RT","GROUP","AUDIO","VIDEO","PREDICT","ACOUSTIC","VISUAL","PREDICTABILITY","ACC","CONDITION","TRIAL","BLOCK","AGE","SEX"
"6576","210725_c125",15465974,785.88388332204,440.69811352435,0,"unsure_don't know the word? Or problem with 'th'","132L","thorns","aM","vNM","L","c","aMvNM",3.09590733276454,2.3100234494425,2.65520921924019,2,"15465974_132LaMvNM","132L_aM_vNM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/15465974?filename=132LaMvNMmp4-120-2.weba","Block1",3,105,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",106,4,9,"Windows 10","Chrome 92.0.4515.159","Version2",10,2,"Male","English","Born and raised in the UK","","I don't know",2,2,"can be a bit muffled he says",1,2,"","There were issues with the videos","","","","took time to load videosa. 12 hours or so to upload all the info at the end","","210725_c125","132L",440.69811352435,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",105,4,10.1666666666667,"Male"
"6605","210725_c125",15465974,672.961495085357,486.274736192087,0,"discard_stack","37H","deck","aM","vNM","H","c","aMvNM",2.24865087531808,1.57568938023272,1.76237613912599,2,"15465974_37HaMvNM","37H_aM_vNM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/15465974?filename=37HaMvNMmp4-87-2.weba","Block1",2,74,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",76,3,9,"Windows 10","Chrome 92.0.4515.159","Version2",10,2,"Male","English","Born and raised in the UK","","I don't know",2,2,"can be a bit muffled he says",1,2,"","There were issues with the videos","","","","took time to load videosa. 12 hours or so to upload all the info at the end","","210725_c125","37H",486.274736192087,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",74,3,10.1666666666667,"Male"
"6612","210725_c125",15465974,512.065769610648,294.869746883388,0,"discard_duck","43H","dove","aNM","vNM","H","c","aNMvNM",2.49705009045684,1.98498432084619,2.20218034357345,2,"15465974_43HaNMvNM","43H_aNM_vNM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/15465974?filename=43HaNMvNMmp4-74-2.weba","Block1",2,61,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",76,3,9,"Windows 10","Chrome 92.0.4515.159","Version2",10,2,"Male","English","Born and raised in the UK","","I don't know",2,2,"can be a bit muffled he says",1,2,"","There were issues with the videos","","","","took time to load videosa. 12 hours or so to upload all the info at the end","","210725_c125","43H",294.869746883388,"Children","aNM","vNM","H","No Acoustic Mask","No Visual Mask","High Predictability","0","aNMvNM",61,3,10.1666666666667,"Male"
"6623","210725_c125",15465974,631.245369303888,518.482472478488,0,"discard_bream","5H","beam","aNM","vM","H","c","aNMvM",2.75489007589991,2.12364470659602,2.23640760342142,2,"15465974_5HaNMvM","5H_aNM_vM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/15465974?filename=5HaNMvMmp4-47-2.weba","Block1",4,36,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",46,2,9,"Windows 10","Chrome 92.0.4515.159","Version2",10,2,"Male","English","Born and raised in the UK","","I don't know",2,2,"can be a bit muffled he says",1,2,"","There were issues with the videos","","","","took time to load videosa. 12 hours or so to upload all the info at the end","","210725_c125","5H",518.482472478488,"Children","aNM","vM","H","No Acoustic Mask","Visual Mask","High Predictability","0","aNMvM",36,2,10.1666666666667,"Male"
"6682","210725_c128",15186960,400.818689931111,205.152680423291,0,"discard_changed her answer","121L","spool","aM","vNM","L","c","aMvNM",2.53175721517909,2.13093852524798,2.3266045347558,2,"15186960_121LaMvNM","121L_aM_vNM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15186960?filename=121LaMvNMmp4-66-2.weba","Block1",3,55,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",46,2,9,"Chromium OS 13904.41.0","Chrome 91.0.4472.81","Version5",10,9,"Male","English","Born and raised in the UK","","No",2,3,"It has not been discussed as my child has had minimal contact with people wearing face masks (his teachers wore transparent face shields).",2,3,"Everything worked well","","","","","","","210725_c128","121L",205.152680423291,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",55,2,10.75,"Male"
"6732","210725_c128",15186960,746.802681161423,534.292127433363,0,"discard_joke","46L","drug","aM","vNM","L","c","aMvNM",2.57992796954849,1.83312528838707,2.04563584211513,2,"15186960_46LaMvNM","46L_aM_vNM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15186960?filename=46LaMvNMmp4-51-2.weba","Block1",3,40,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",46,2,9,"Chromium OS 13904.41.0","Chrome 91.0.4472.81","Version5",10,9,"Male","English","Born and raised in the UK","","No",2,3,"It has not been discussed as my child has had minimal contact with people wearing face masks (his teachers wore transparent face shields).",2,3,"Everything worked well","","","","","","","210725_c128","46L",534.292127433363,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",40,2,10.75,"Male"
"6747","210725_c128",15186960,477.104647636968,343.571140692518,0,"discard_mother hen?","64H","hen","aM","vM","H","c","aMvM",2.5337057030348,2.05660105539783,2.19013456234228,2,"15186960_64HaMvM","64H_aM_vM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15186960?filename=64HaMvMmp4-118-2.weba","Block1",2,103,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",106,4,9,"Chromium OS 13904.41.0","Chrome 91.0.4472.81","Version5",10,9,"Male","English","Born and raised in the UK","","No",2,3,"It has not been discussed as my child has had minimal contact with people wearing face masks (his teachers wore transparent face shields).",2,3,"Everything worked well","","","","","","","210725_c128","64H",343.571140692518,"Children","aM","vM","H","Acoustic Mask","Visual Mask","High Predictability","0","aMvM",103,4,10.75,"Male"
"6763","210725_c128",15186960,650.219374519449,385.350971741669,0,"discard_lop","80L","lock","aM","vM","L","c","aMvM",2.82144561258366,2.17122623806421,2.43609464084199,2,"15186960_80LaMvM","80L_aM_vM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15186960?filename=80LaMvMmp4-23-2.weba","Block1",1,14,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",16,1,9,"Chromium OS 13904.41.0","Chrome 91.0.4472.81","Version5",10,9,"Male","English","Born and raised in the UK","","No",2,3,"It has not been discussed as my child has had minimal contact with people wearing face masks (his teachers wore transparent face shields).",2,3,"Everything worked well","","","","","","","210725_c128","80L",385.350971741669,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",14,1,10.75,"Male"
"6785","210725_c133",15185742,2579.67030255976,2416.95818134771,0,"something before 'rim'","105H","rim","aM","vM","H","c","aMvM",4.93608620963893,2.35641590707917,2.51912802829122,2,"15185742_105HaMvM","105H_aM_vM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/15185742?filename=105HaMvMmp4-117-2.weba","Block1",4,102,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",106,4,9,"Windows 10","Edge 92.0.902.73","Version2",12,4,"Female","English","Born and raised in the UK","","Yes sometimes",2,1,"It can be hard to hear when the speaker is wearing a mask",2,4,"Everything worked well","","","","","The videos occasionally were laggy.","No","210725_c133","105H",2416.95818134771,"Children","aM","vM","H","Acoustic Mask","Visual Mask","High Predictability","0","aMvM",102,4,12.3333333333333,"Female"
"6813","210725_c133",15185742,1217.0152480043,1063.14399028831,0,"repeat the sentence","134L","tin","aNM","vNM","L","c","aNMvNM",2.97208055458024,1.75506530657594,1.90893656429193,2,"15185742_134LaNMvNM","134L_aNM_vNM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/15185742?filename=134LaNMvNMmp4-23-2.weba","Block1",2,14,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",16,1,9,"Windows 10","Edge 92.0.902.73","Version2",12,4,"Female","English","Born and raised in the UK","","Yes sometimes",2,1,"It can be hard to hear when the speaker is wearing a mask",2,4,"Everything worked well","","","","","The videos occasionally were laggy.","No","210725_c133","134L",1063.14399028831,"Children","aNM","vNM","L","No Acoustic Mask","No Visual Mask","Low Predictability","0","aNMvNM",14,1,12.3333333333333,"Female"
"6835","210725_c133",15185742,1925.43865030175,1815.30863162761,0,"the crew","30L","crew","aNM","vM","L","c","aNMvM",4.02165194125735,2.0962132909556,2.20634330962974,2,"15185742_30LaNMvM","30L_aNM_vM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/15185742?filename=30LaNMvMmp4-43-2.weba","Block1",3,32,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",46,2,9,"Windows 10","Edge 92.0.902.73","Version2",12,4,"Female","English","Born and raised in the UK","","Yes sometimes",2,1,"It can be hard to hear when the speaker is wearing a mask",2,4,"Everything worked well","","","","","The videos occasionally were laggy.","No","210725_c133","30L",1815.30863162761,"Children","aNM","vM","L","No Acoustic Mask","Visual Mask","Low Predictability","0","aNMvM",32,2,12.3333333333333,"Female"
"6867","210725_c133",15185742,1126.03087733302,913.617248860792,0,"the hive_hive","68L","hive","aNM","vNM","L","c","aNMvNM",3.24314226370299,2.11711138636997,2.3295250148422,2,"15185742_68LaNMvNM","68L_aNM_vNM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/15185742?filename=68LaNMvNMmp4-60-2.weba","Block1",3,49,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",46,2,9,"Windows 10","Edge 92.0.902.73","Version2",12,4,"Female","English","Born and raised in the UK","","Yes sometimes",2,1,"It can be hard to hear when the speaker is wearing a mask",2,4,"Everything worked well","","","","","The videos occasionally were laggy.","No","210725_c133","68L",913.617248860792,"Children","aNM","vNM","L","No Acoustic Mask","No Visual Mask","Low Predictability","0","aNMvNM",49,2,12.3333333333333,"Female"
"6889","210725_c133",15185742,713.549630512888,388.917338846288,0,"not","91H","notch","aM","vNM","H","c","aMvNM",2.43156915448475,1.71801952397186,2.04265181563846,2,"15185742_91HaMvNM","91H_aM_vNM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/15185742?filename=91HaMvNMmp4-103-2.weba","Block1",1,90,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",76,3,9,"Windows 10","Edge 92.0.902.73","Version2",12,4,"Female","English","Born and raised in the UK","","Yes sometimes",2,1,"It can be hard to hear when the speaker is wearing a mask",2,4,"Everything worked well","","","","","The videos occasionally were laggy.","No","210725_c133","91H",388.917338846288,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",90,3,12.3333333333333,"Female"
"6902","210725_c141",15355404,664.666722742504,433.737700376034,0,"unsure_a rope","107H","rope","aNM","vNM","H","c","aNMvNM",2.68179976034505,2.01713303760255,2.24806205996902,2,"15355404_107HaNMvNM","107H_aNM_vNM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/15355404?filename=107HaNMvNMmp4-76-2.weba","Block1",1,63,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv",76,3,9,"Windows 10","Firefox 78.0","Version8",10,7,"Male","English","Born and raised in the UK","","Yes sometimes",2,1,"",1,1,"","","","","One video had to be refreshed in section four","One video had to be refreshed in section four","","210725_c141","107H",433.737700376034,"Children","aNM","vNM","H","No Acoustic Mask","No Visual Mask","High Predictability","0","aNMvNM",63,3,10.5833333333333,"Male"
"6903","210725_c141",15355404,615.086127127598,569.185664164598,0,"unsure_a row","108L","row","aM","vNM","L","c","aMvNM",2.97969627101975,2.36461014389215,2.41051060685515,2,"15355404_108LaMvNM","108L_aM_vNM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/15355404?filename=108LaMvNMmp4-33-2.weba","Block1",3,24,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv",16,1,9,"Windows 10","Firefox 78.0","Version8",10,7,"Male","English","Born and raised in the UK","","Yes sometimes",2,1,"",1,1,"","","","","One video had to be refreshed in section four","One video had to be refreshed in section four","","210725_c141","108L",569.185664164598,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",24,1,10.5833333333333,"Male"
"6917","210725_c141",15355404,755.09989980574,550.83039222998,0,"discard_school","121H","spool","aM","vM","H","c","aMvM",2.63401418882782,1.87891428902208,2.08318379659784,2,"15355404_121HaMvM","121H_aM_vM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/15355404?filename=121HaMvMmp4-13-2.weba","Block1",3,4,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv",16,1,9,"Windows 10","Firefox 78.0","Version8",10,7,"Male","English","Born and raised in the UK","","Yes sometimes",2,1,"",1,1,"","","","","One video had to be refreshed in section four","One video had to be refreshed in section four","","210725_c141","121H",550.83039222998,"Children","aM","vM","H","Acoustic Mask","Visual Mask","High Predictability","0","aMvM",4,1,10.5833333333333,"Male"
"6940","210725_c141",15355404,1204.11089934943,971.630940772441,0,"discard_don't know","17L","calf","aM","vNM","L","c","aMvNM",3.92755569290935,2.72344479355992,2.95592475213691,2,"15355404_17LaMvNM","17L_aM_vNM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/15355404?filename=17LaMvNMmp4-53-2.weba","Block1",4,42,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv",46,2,9,"Windows 10","Firefox 78.0","Version8",10,7,"Male","English","Born and raised in the UK","","Yes sometimes",2,1,"",1,1,"","","","","One video had to be refreshed in section four","One video had to be refreshed in section four","","210725_c141","17L",971.630940772441,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",42,2,10.5833333333333,"Male"
"6949","210725_c141",15355404,2585.01160011047,2449.05743344381,0,"discard_don't know","27L","coin","aM","vM","L","c","aMvM",4.93754208736254,2.35253048725207,2.48848465391873,2,"15355404_27LaMvM","27L_aM_vM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/15355404?filename=27LaMvMmp4-38-2.weba","Block1",3,29,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv",16,1,9,"Windows 10","Firefox 78.0","Version8",10,7,"Male","English","Born and raised in the UK","","Yes sometimes",2,1,"",1,1,"","","","","One video had to be refreshed in section four","One video had to be refreshed in section four","","210725_c141","27L",2449.05743344381,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",29,1,10.5833333333333,"Male"
"6965","210725_c141",15355404,964.302820811641,787.403515256161,0,"discard_don't know","42H","doll","aM","vNM","H","c","aMvNM",2.84458720693945,1.88028438612781,2.05718369168329,2,"15355404_42HaMvNM","42H_aM_vNM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/15355404?filename=42HaMvNMmp4-50-2.weba","Block1",4,39,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv",46,2,9,"Windows 10","Firefox 78.0","Version8",10,7,"Male","English","Born and raised in the UK","","Yes sometimes",2,1,"",1,1,"","","","","One video had to be refreshed in section four","One video had to be refreshed in section four","","210725_c141","42H",787.403515256161,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",39,2,10.5833333333333,"Male"
"6976","210725_c141",15355404,912.988862575472,830.269691828822,0,"discard_gap","59L","gown","aM","vNM","L","c","aMvNM",3.19241574149933,2.27942687892386,2.36214604967051,2,"15355404_59LaMvNM","59L_aM_vNM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/15355404?filename=59LaMvNMmp4-64-2.weba","Block1",4,53,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv",46,2,9,"Windows 10","Firefox 78.0","Version8",10,7,"Male","English","Born and raised in the UK","","Yes sometimes",2,1,"",1,1,"","","","","One video had to be refreshed in section four","One video had to be refreshed in section four","","210725_c141","59L",830.269691828822,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",53,2,10.5833333333333,"Male"
"6982","210725_c141",15355404,560.012581290689,392.870908106859,0,"discard_head","64L","hen","aM","vM","L","c","aMvM",2.68685667957712,2.12684409828643,2.29398577147026,2,"15355404_64LaMvM","64L_aM_vM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/15355404?filename=64LaMvMmp4-120-2.weba","Block1",2,105,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv",106,4,9,"Windows 10","Firefox 78.0","Version8",10,7,"Male","English","Born and raised in the UK","","Yes sometimes",2,1,"",1,1,"","","","","One video had to be refreshed in section four","One video had to be refreshed in section four","","210725_c141","64L",392.870908106859,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",105,4,10.5833333333333,"Male"
