"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VISUAL"	"PREDICT"	"ACC"	"CONDITION"	"RTcut"	"LogRT"
"210725_c98"	14889358	1044.98694328572	827.476063656154	1	""	"107H"	"rope"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.03860329082113	1.99361634753541	2.21112722716498	"210725_c98"	"107H"	827.476063656154	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.71838018073757
"210725_c98"	14889358	888.340921405224	841.973094356874	1	""	"108H"	"row"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.3889086713422	2.50056774993698	2.54693557698533	"210725_c98"	"108H"	841.973094356874	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.73574805928626
"210725_c98"	14889358	923.228194851325	681.540433618295	1	""	"109H"	"sand"	"aM"	"vM"	"H"	"c"	"aMvM"	2.86016404213848	1.93693584728715	2.17862360852018	"210725_c98"	"109H"	681.540433618295	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.52435557970426
"210725_c98"	14889358	1056.32158628216	893.879456652496	1	""	"110L"	"scab"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.08197650028753	2.02565491400537	2.18809704363503	"210725_c98"	"110L"	893.879456652496	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.79557093012315
"210725_c98"	14889358	931.948943448689	753.395913145618	1	""	"112L"	"shed"	"aM"	"vM"	"L"	"c"	"aMvM"	3.06668561189101	2.13473666844232	2.31328969874539	"210725_c98"	"112L"	753.395913145618	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.62459087069534
"210725_c98"	14889358	1160.70555267145	959.380574953045	1	""	"113L"	"sheep"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.97092619399398	1.81022064132253	2.01154561904093	"210725_c98"	"113L"	959.380574953045	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.86628784178465
"210725_c98"	14889358	1276.2066398292	1017.05892477538	0	"sleeved?echo can't be told clearly"	"116L"	"sleeves"	"aM"	"vM"	"L"	"c"	"aMvM"	3.56051142187597	2.28430478204677	2.54345249710059	"210725_c98"	"116L"	1017.05892477538	"c"	"aM"	"vM"	"L"	"0"	"aMvM"	"(1e+03,3e+03]"	6.92467033416891
"210725_c98"	14889358	1163.78048849447	859.80429801817	1	""	"117L"	"slice"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.40813215742606	2.24435166893159	2.54832785940789	"210725_c98"	"117L"	859.80429801817	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.75670480290776
"210725_c98"	14889358	1039.50476110182	782.593134757772	1	""	"119L"	"splash"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.14682054446356	2.10731578336174	2.36422740970579	"210725_c98"	"119L"	782.593134757772	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.66261293738641
"210725_c98"	14889358	1060.72334713604	663.883069358291	1	""	"120L"	"sponge"	"aM"	"vM"	"L"	"c"	"aMvM"	2.99913797099435	1.93841462385831	2.33525490163606	"210725_c98"	"120L"	663.883069358291	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.49810603360492
"210725_c98"	14889358	735.742575801406	571.087648552755	1	""	"122H"	"spoon"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.73685973083606	2.00111715503465	2.1657720822833	"210725_c98"	"122H"	571.087648552755	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.34754269796847
"210725_c98"	14889358	883.711925281958	688.833453059668	1	""	"123L"	"sport"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.10749834942858	2.22378642414662	2.41866489636891	"210725_c98"	"123L"	688.833453059668	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.53499951909397
"210725_c98"	14889358	1033.32687330573	670.34631775022	1	""	"127H"	"swamps"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.03532127104922	2.00199439774349	2.364974953299	"210725_c98"	"127H"	670.34631775022	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.50779447100678
"210725_c98"	14889358	963.719313943083	840.850160717293	1	""	"128L"	"swan"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.8322268388341	1.86850752489102	1.99137667811681	"210725_c98"	"128L"	840.850160717293	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.73441347610544
"210725_c98"	14889358	1018.29762680204	853.791588154696	1	""	"12L"	"bread"	"aM"	"vM"	"L"	"c"	"aMvM"	2.97024133338238	1.95194370658034	2.11644974522768	"210725_c98"	"12L"	853.791588154696	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.74968712203206
"210725_c98"	14889358	938.894359597308	812.702570381628	1	""	"134H"	"tin"	"aM"	"vM"	"H"	"c"	"aMvM"	2.92601724102739	1.98712288143008	2.11331467064576	"210725_c98"	"134H"	812.702570381628	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.70036520052225
"210725_c98"	14889358	998.305448162145	810.747114828846	1	""	"139H"	"tub"	"aM"	"vM"	"H"	"c"	"aMvM"	3.08974953409101	2.09144408592886	2.27900241926216	"210725_c98"	"139H"	810.747114828846	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.69795618653644
"210725_c98"	14889358	1305.793549121	992.805063457982	1	""	"141H"	"wax"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.64090871033869	2.33511516121769	2.64810364688071	"210725_c98"	"141H"	992.805063457982	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.90053433405666
"210725_c98"	14889358	1196.15860154613	1115.91356186359	1	""	"14L"	"broom"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.74283226683359	2.54667366528746	2.62691870497	"210725_c98"	"14L"	1115.91356186359	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(1e+03,3e+03]"	7.01742868641433
"210725_c98"	14889358	1160.15269110927	952.237615877793	1	""	"15H"	"bruise"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.39304195350881	2.23288926239954	2.44080433763102	"210725_c98"	"15H"	952.237615877793	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.85881460015763
"210725_c98"	14889358	1042.45022060531	800.091521774894	1	""	"16L"	"cake"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.47517499771347	2.43272477710816	2.67508347593858	"210725_c98"	"16L"	800.091521774894	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.68472612334311
"210725_c98"	14889358	1032.48665030342	829.251640312942	1	""	"17H"	"calf"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.56844192876896	2.53595527846554	2.73919028845602	"210725_c98"	"17H"	829.251640312942	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.72052365589327
"210725_c98"	14889358	1019.36566172515	817.006219084425	1	""	"21H"	"clerk"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.60944045662072	2.59007479489557	2.7924342375363	"210725_c98"	"21H"	817.006219084425	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.70564670692947
"210725_c98"	14889358	1132.794803054	913.826286715878	1	""	"22H"	"cliff"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.32245784231853	2.18966303926453	2.40863155560265	"210725_c98"	"22H"	913.826286715878	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.81764049509306
"210725_c98"	14889358	1042.54849234969	789.995910611262	1	""	"23H"	"clock"	"aM"	"vM"	"H"	"c"	"aMvM"	2.8317081344286	1.78915964207891	2.04171222381734	"210725_c98"	"23H"	789.995910611262	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.67202776900623
"210725_c98"	14889358	1067.16827604494	792.234317711617	1	""	"26H"	"coast"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.63141076031589	1.56424248427095	1.83917644260427	"210725_c98"	"26H"	792.234317711617	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.67485720375425
"210725_c98"	14889358	1263.57222850225	1120.41214884539	1	""	"27H"	"coin"	"aM"	"vM"	"H"	"c"	"aMvM"	3.65766804211233	2.39409581361008	2.53725589326694	"210725_c98"	"27H"	1120.41214884539	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(1e+03,3e+03]"	7.02145188663794
"210725_c98"	14889358	1110.3149400957	837.254086601047	1	""	"29H"	"crash"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.24948931820823	2.13917437811253	2.41223523160718	"210725_c98"	"29H"	837.254086601047	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.73012759264305
"210725_c98"	14889358	1051.51148762871	952.327248498283	1	""	"2L"	"barn"	"aM"	"vM"	"L"	"c"	"aMvM"	2.9067700397915	1.85525855216279	1.95444279129322	"210725_c98"	"2L"	952.327248498283	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.85890872414598
"210725_c98"	14889358	870.336556506246	786.437882263825	1	""	"30H"	"crew"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.93719302985473	2.06685647334848	2.1507551475909	"210725_c98"	"30H"	786.437882263825	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.66751373942226
"210725_c98"	14889358	1068.381192691	869.652777390456	1	""	"32L"	"crop"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.41291511306844	2.34453392037744	2.54326233567798	"210725_c98"	"32L"	869.652777390456	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.7680940255367
"210725_c98"	14889358	1143.78680322491	1038.34541433605	1	""	"33H"	"crown"	"aM"	"vNM"	"H"	"c"	"aMvNM"	2.9472322836518	1.80344548042689	1.90888686931575	"210725_c98"	"33H"	1038.34541433605	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(1e+03,3e+03]"	6.94538377748035
"210725_c98"	14889358	1048.65295901448	915.535311955637	1	""	"35L"	"curb"	"aM"	"vM"	"L"	"c"	"aMvM"	3.27611320835857	2.22746024934409	2.36057789640293	"210725_c98"	"35L"	915.535311955637	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.81950893459479
"210725_c98"	14889358	1121.22392986443	928.479238357976	1	""	"36L"	"dart"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.10569892677076	1.98447499690633	2.17721968841278	"210725_c98"	"36L"	928.479238357976	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.83354802013132
"210725_c98"	14889358	1094.96973491423	882.997440354047	1	""	"37H"	"deck"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.65785274279742	1.56288300788319	1.77485530244337	"210725_c98"	"37H"	882.997440354047	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.78332230179347
"210725_c98"	14889358	1273.01651590136	980.524050922074	1	""	"39L"	"dent"	"aM"	"vM"	"L"	"c"	"aMvM"	3.18347698471194	1.91046046881058	2.20295293378987	"210725_c98"	"39L"	980.524050922074	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.88808717457786
"210725_c98"	14889358	1154.02358951691	860.995001553948	1	""	"40L"	"ditch"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.97888929935637	1.82486570983946	2.11789429780242	"210725_c98"	"40L"	860.995001553948	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.75808869901477
"210725_c98"	14889358	1120.65650736683	908.145953638768	1	""	"46L"	"drug"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.9537817957539	1.83312528838707	2.04563584211513	"210725_c98"	"46L"	908.145953638768	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.81140510757662
"210725_c98"	14889358	906.254596722505	759.859920796515	1	""	"47H"	"drum"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.10998691784206	2.20373232111956	2.35012699704555	"210725_c98"	"47H"	759.859920796515	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.6331341015509
"210725_c98"	14889358	1674.96263299702	1335.86072877378	1	""	"53L"	"frogs"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.50778050971482	1.8328178767178	2.17191978094104	"210725_c98"	"53L"	1335.86072877378	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(1e+03,3e+03]"	7.19733110373291
"210725_c98"	14889358	1060.41991259466	1023.02906507603	1	""	"57H"	"glue"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.30169976390019	2.24127985130553	2.27867069882416	"210725_c98"	"57H"	1023.02906507603	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(1e+03,3e+03]"	6.93052317715705
"210725_c98"	14889358	1147.93099237265	996.031698017801	1	""	"58L"	"goal"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.10918455182427	1.96125355945162	2.11315285380647	"210725_c98"	"58L"	996.031698017801	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.90377908239726
"210725_c98"	14889358	844.844375437447	740.664606361177	1	""	"59H"	"gown"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.75957385597707	1.91472948053962	2.01890924961589	"210725_c98"	"59H"	740.664606361177	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.60754789983702
"210725_c98"	14889358	980.527240191467	855.644296167907	1	""	"5L"	"beam"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.12408295296365	2.14355571277218	2.26843865679574	"210725_c98"	"5L"	855.644296167907	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.75185474792038
"210725_c98"	14889358	1011.58533756002	706.237420893348	1	""	"66H"	"hint"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.26860842592386	2.25702308836384	2.56237100503051	"210725_c98"	"66H"	706.237420893348	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.55995147117757
"210725_c98"	14889358	896.031247646053	585.758460564733	1	""	"67H"	"hips"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.06998437341056	2.17395312576451	2.48422591284583	"210725_c98"	"67H"	585.758460564733	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.37290752126948
"210725_c98"	14889358	1025.12682509341	728.504617967802	1	""	"69L"	"host"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.4129251950266	2.38779836993319	2.6844205770588	"210725_c98"	"69L"	728.504617967802	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.59099396462382
"210725_c98"	14889358	950.611888278584	712.114729187674	1	""	"72H"	"juice"	"aM"	"vM"	"H"	"c"	"aMvM"	2.95258829918421	2.00197641090563	2.24047356999654	"210725_c98"	"72H"	712.114729187674	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.56823903493043
"210725_c98"	14889358	885.238268296178	661.132278712898	1	""	"78H"	"lap"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.17124586252328	2.2860075942271	2.51011358381038	"210725_c98"	"78H"	661.132278712898	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.49395393891207
"210725_c98"	14889358	1436.66001838066	1148.53419736259	1	""	"7L"	"bend"	"aM"	"vM"	"L"	"c"	"aMvM"	3.59147919436704	2.15481917598638	2.44294499700445	"210725_c98"	"7L"	1148.53419736259	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(1e+03,3e+03]"	7.04624179736074
"210725_c98"	14889358	1141.48765841348	876.619255635699	1	""	"80L"	"lock"	"aM"	"vM"	"L"	"c"	"aMvM"	3.31271389647769	2.17122623806421	2.43609464084199	"210725_c98"	"80L"	876.619255635699	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.77607275401735
"210725_c98"	14889358	1248.33536062664	909.768653895927	1	""	"82H"	"lungs"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.87650285231945	2.62816749169281	2.96673419842352	"210725_c98"	"82H"	909.768653895927	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.81319034070187
"210725_c98"	14889358	927.28131150864	681.17463857629	1	""	"83L"	"map"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.78666531368583	1.85938400217719	2.10549067510954	"210725_c98"	"83L"	681.17463857629	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.52381871758502
"210725_c98"	14889358	1180.8813062029	902.789937155175	1	""	"85L"	"mat"	"aM"	"vM"	"L"	"c"	"aMvM"	3.16004443295824	1.97916312675534	2.25725449580307	"210725_c98"	"85L"	902.789937155175	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.80548989861982
"210725_c98"	14889358	944.684486059231	821.262751028571	0	"charity meal"	"86L"	"meal"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.49032973266307	2.54564524660384	2.6690669816345	"210725_c98"	"86L"	821.262751028571	"c"	"aM"	"vNM"	"L"	"0"	"aMvNM"	"(-50,1e+03]"	6.71084309604489
"210725_c98"	14889358	993.069748655823	741.741218563153	1	""	"88L"	"mouse"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.36897701818263	2.37590726952681	2.62723579961948	"210725_c98"	"88L"	741.741218563153	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.60900042029149
"210725_c98"	14889358	1113.51293923309	952.606973323955	1	""	"89L"	"mug"	"aM"	"vM"	"L"	"c"	"aMvM"	3.69379318338378	2.58028024415069	2.74118621005982	"210725_c98"	"89L"	952.606973323955	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.85920240864645
"210725_c98"	14889358	1043.7407489877	834.290228154364	1	""	"90L"	"net"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.98141869186723	1.93767794287953	2.14712846371287	"210725_c98"	"90L"	834.290228154364	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.72658133721132
"210725_c98"	14889358	868.712377135406	685.904586390106	1	""	"93L"	"pad"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.24245989966386	2.37374752252845	2.55655531327375	"210725_c98"	"93L"	685.904586390106	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.53073853115752
"210725_c98"	14889358	966.954523089727	741.404768187747	1	""	"94H"	"pet"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.25292953163353	2.2859750085438	2.51152476344578	"210725_c98"	"94H"	741.404768187747	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.60854672202553
"210725_c98"	14889358	982.657516455316	898.781313547926	1	""	"95H"	"pie"	"aM"	"vM"	"H"	"c"	"aMvM"	3.39105915981769	2.40840164336237	2.49227784626976	"210725_c98"	"95H"	898.781313547926	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.80103974964993
"210725_c98"	14889358	900.625784449009	773.374713486249	1	""	"96L"	"pile"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.85483161931444	1.95420583486543	2.08145690582819	"210725_c98"	"96L"	773.374713486249	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.65076368337913
"210725_c98"	14889358	1312.11707822055	1142.79267345862	1	""	"97H"	"pill"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.75123112970036	2.43911405147981	2.60843845624174	"210725_c98"	"97H"	1142.79267345862	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(1e+03,3e+03]"	7.04123025929181
"210818_c166"	15254546	1461.60193276225	1344.26711133366	1	""	"100H"	"pole"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.30177194440861	1.84017001164636	1.95750483307495	"210818_c166"	"100H"	1344.26711133366	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(1e+03,3e+03]"	7.20360424488804
"210818_c166"	15254546	1114.31715171579	784.649559123168	1	""	"103H"	"raft"	"aM"	"vNM"	"H"	"c"	"aMvNM"	4.02488104700591	2.91056389529012	3.24023148788274	"210818_c166"	"103H"	784.649559123168	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.66523719660752
"210818_c166"	15254546	1265.90329109384	921.954347546111	1	""	"104H"	"rent"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.49210153286864	2.2261982417748	2.57014718532253	"210818_c166"	"104H"	921.954347546111	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.82649570773864
"210818_c166"	15254546	1645.10319982181	1486.29676042796	1	"rising intonation"	"105H"	"rim"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.92694899887223	2.28184579905042	2.44065223844427	"210818_c166"	"105H"	1486.29676042796	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(1e+03,3e+03]"	7.30404290953057
"210818_c166"	15254546	1158.53767452128	974.721684925692	1	""	"107L"	"rope"	"aM"	"vM"	"L"	"c"	"aMvM"	3.3050540450325	2.14651637051122	2.33033236010681	"210818_c166"	"107L"	974.721684925692	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.88215197889059
"210818_c166"	15254546	774.36050042823	699.27675042825	1	""	"108H"	"row"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.2622610127884	2.48790051236017	2.56298426236015	"210818_c166"	"108H"	699.27675042825	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.55004658723628
"210818_c166"	15254546	1082.01653808648	800.632140441637	1	""	"109H"	"sand"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.98939437024935	1.90737783216287	2.18876222980771	"210818_c166"	"109H"	800.632140441637	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.68540159119563
"210818_c166"	15254546	1312.87323894023	1174.82878706857	1	""	"10L"	"bowl"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.72580484543086	2.41293160649064	2.5509760583623	"210818_c166"	"10L"	1174.82878706857	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(1e+03,3e+03]"	7.06887770282794
"210818_c166"	15254546	1059.39610748205	900.913091177724	1	""	"110H"	"scab"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.21606113728378	2.15666502980173	2.31514804610606	"210818_c166"	"110H"	900.913091177724	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.80340879477362
"210818_c166"	15254546	1369.17630541838	1156.92779351368	1	""	"111L"	"seeds"	"aM"	"vM"	"L"	"c"	"aMvM"	3.07755818958289	1.70838188416451	1.92063039606921	"210818_c166"	"111L"	1156.92779351368	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(1e+03,3e+03]"	7.05352331687427
"210818_c166"	15254546	947.50545966783	701.565103550609	1	""	"112L"	"shed"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.09012751678133	2.1426220571135	2.38856241323072	"210818_c166"	"112L"	701.565103550609	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.55331370143815
"210818_c166"	15254546	998.641465510303	725.281391831423	1	""	"113L"	"sheep"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.78535502842825	1.78671356291795	2.06007363659683	"210818_c166"	"113L"	725.281391831423	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.58655970621704
"210818_c166"	15254546	1111.57341149027	938.618550379091	1	""	"114H"	"silk"	"aM"	"vM"	"H"	"c"	"aMvM"	3.00957436572327	1.898000954233	2.07095581534418	"210818_c166"	"114H"	938.618550379091	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.84440916704642
"210818_c166"	15254546	1040.77458833154	844.436790712562	1	""	"115L"	"skirt"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.1636115832054	2.12283699487386	2.31917479249284	"210818_c166"	"115L"	844.436790712562	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.73866988526727
"210818_c166"	15254546	1201.79197586605	934.479113547232	1	""	"116L"	"sleeves"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.50264124664749	2.30084927078144	2.56816213310026	"210818_c166"	"116L"	934.479113547232	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.8399892762416
"210818_c166"	15254546	1139.58789719636	865.685493580437	1	""	"117L"	"slice"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.37796340246275	2.23837550526639	2.51227790888231	"210818_c166"	"117L"	865.685493580437	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.76352167121456
"210818_c166"	15254546	1085.71951687595	938.730165024213	1	""	"118H"	"sling"	"aM"	"vM"	"H"	"c"	"aMvM"	3.23711650167861	2.15139698480266	2.2983863366544	"210818_c166"	"118H"	938.730165024213	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.8445280737198
"210818_c166"	15254546	1400.86804371785	1121.40398121787	1	""	"119L"	"splash"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.65165914237807	2.25079109866022	2.5302551611602	"210818_c166"	"119L"	1121.40398121787	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(1e+03,3e+03]"	7.02233673390431
"210818_c166"	15254546	1305.70040658787	916.636196682327	1	""	"120L"	"sponge"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.25729807974741	1.95159767315954	2.34066188306508	"210818_c166"	"120L"	916.636196682327	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.82071066145713
"210818_c166"	15254546	1285.06094606857	1063.23805874465	1	""	"121L"	"spool"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.37817519925122	2.09311425318265	2.31493714050657	"210818_c166"	"121L"	1063.23805874465	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(1e+03,3e+03]"	6.96907430316981
"210818_c166"	15254546	996.870421759144	853.719899593794	1	""	"122H"	"spoon"	"aM"	"vM"	"H"	"c"	"aMvM"	3.01973731873819	2.02286689697905	2.1660174191444	"210818_c166"	"122H"	853.719899593794	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.74960315356513
