"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"batch"	"original_label"	"videoname"	"Task.Version"	"Spreadsheet"	"Response"	"display"	"randomise_blocks"	"row_number"	"filename"	"rowmean"	"block"	"Experiment.Version"	"Participant.OS"	"Participant.Browser"	"randomiser_t27m"	"date.of.birth_year"	"date.of.birth_month"	"sex"	"languages"	"response_6"	"response_6_text"	"mask.problems"	"Difficulty.x"	"Tiring"	"more.info.on.masks"	"Difficulty.y"	"Distraction"	"response_4_1"	"response_4_2"	"response_4_3"	"response_4_4"	"response_4_text"	"response_5"	"Comments"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VIDEO"	"PREDICT"	"ACOUSTIC"	"VISUAL"	"PREDICTABILITY"	"ACC"	"CONDITION"	"TRIAL"	"BLOCK"	"AGE"	"SEX"	"LIST"
"210725_a176"	15219350	727.600602114588	560.458928930758	1	"appears unsure"	"64L"	"hen"	"aM"	"vNM"	"L"	"a"	"aMvNM"	2.85444470040102	2.12684409828643	2.29398577147026	1	"15219350_64LaMvNM"	"64L_aM_vNM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/15219350?filename=64LaMvNMmp4-111-2.weba"	"Block1"	2	96	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-tmfe.csv"	106	4	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version7"	20	8	"Female"	"English"	"Born and raised in the UK"	""	"No"	2	1	"Hasn't been a huge issue. Sometimes hard to understand in loud spaces"	1	1	"Everything worked well"	""	""	""	""	""	""	"210725_a176"	"64L"	560.458928930758	"Adults"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	96	"4"	20.6666666666667	"Female"	"Version7"
"210725_a185"	15129350	1859.52572517294	1735.56391961739	1	"unsure - rising tone"	"60H"	"grin"	"aM"	"vNM"	"H"	"a"	"aMvNM"	4.21181231419439	2.35228658902145	2.476248394577	1	"15129350_60HaMvNM"	"60H_aM_vNM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/15129350?filename=60HaMvNMmp4-69-2.weba"	"Block1"	1	58	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-75wy.csv"	46	2	9	"Mac OS 10.15.6"	"Chrome 91.0.4472.106"	"Version3"	26	7	"Female"	"English and another language (bilingual)"	"Born and raised in the UK"	""	"Yes sometimes"	3	1	"Difficulty understanding others who wear face masks depends on the environment (noisy/quiet) as well as the pitch of the person speaking."	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_a185"	"60H"	1735.56391961739	"Adults"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	58	"2"	26.5833333333333	"Female"	"Version3"
"210725_a185"	15129350	1042.36126576947	903.222219766429	1	"unsure - rising tone"	"96L"	"pile"	"aM"	"vM"	"L"	"a"	"aMvM"	3.15666631416454	2.11430504839507	2.25344409439811	1	"15129350_96LaMvM"	"96L_aM_vM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/15129350?filename=96LaMvMmp4-74-2.weba"	"Block1"	2	61	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-75wy.csv"	76	3	9	"Mac OS 10.15.6"	"Chrome 91.0.4472.106"	"Version3"	26	7	"Female"	"English and another language (bilingual)"	"Born and raised in the UK"	""	"Yes sometimes"	3	1	"Difficulty understanding others who wear face masks depends on the environment (noisy/quiet) as well as the pitch of the person speaking."	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_a185"	"96L"	903.222219766429	"Adults"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	61	"3"	26.5833333333333	"Female"	"Version3"
"210725_a185"	15129350	842.1770933171	710.54356521984	1	"unsure - rising tone"	"98L"	"pine"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.73236898329003	1.89019188997293	2.02182541807019	1	"15129350_98LaNMvNM"	"98L_aNM_vNM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/15129350?filename=98LaNMvNMmp4-67-2.weba"	"Block1"	1	56	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-75wy.csv"	46	2	9	"Mac OS 10.15.6"	"Chrome 91.0.4472.106"	"Version3"	26	7	"Female"	"English and another language (bilingual)"	"Born and raised in the UK"	""	"Yes sometimes"	3	1	"Difficulty understanding others who wear face masks depends on the environment (noisy/quiet) as well as the pitch of the person speaking."	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_a185"	"98L"	710.54356521984	"Adults"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	56	"2"	26.5833333333333	"Female"	"Version3"
"210725_a83"	14570364	625.034837089302	489.669800857332	1	"v is not fully voiced "	"140H"	"van"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.22167307778581	2.59663824069651	2.73200327692848	1	"14570364_140HaNMvM"	"140H_aNM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14570364?filename=140HaNMvMmp4-131-2.weba"	"Block1"	4	116	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-tmfe.csv"	106	4	8	"Windows 10"	"Chrome 91.0.4472.164"	"Version7"	23	7	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"Yes sometimes"	2	3	""	2	3	""	""	NA	"There were issues with the voice recordings"	NA	"I think sometimes the video was slow but the audio was working normally so there was a mismatch between lips and sound but this didn't affect me per say."	""	"210725_a83"	"140H"	489.669800857332	"Adults"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	116	"4"	23.5833333333333	"Female"	"Version7"
"210725_a83"	14570364	1295.27753402378	1150.97084521923	1	"do not know if /b/ is make into a fricative or it was just the noise from the equipment (pre-nasalisation involved)"	"15L"	"bruise"	"aM"	"vM"	"L"	"a"	"aMvM"	3.41955215046336	2.12427461643958	2.26858130524413	1	"14570364_15LaMvM"	"15L_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14570364?filename=15LaMvMmp4-56-2.weba"	"Block1"	1	45	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-tmfe.csv"	46	2	8	"Windows 10"	"Chrome 91.0.4472.164"	"Version7"	23	7	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"Yes sometimes"	2	3	""	2	3	""	""	NA	"There were issues with the voice recordings"	NA	"I think sometimes the video was slow but the audio was working normally so there was a mismatch between lips and sound but this didn't affect me per say."	""	"210725_a83"	"15L"	1150.97084521923	"Adults"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	45	"2"	23.5833333333333	"Female"	"Version7"
"210725_a83"	14570364	1867.90458539609	1665.54514275536	1	"clock"	"21H"	"clerk"	"aM"	"vM"	"H"	"a"	"aMvM"	4.45797938029166	2.59007479489557	2.7924342375363	1	"14570364_21HaMvM"	"21H_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14570364?filename=21HaMvMmp4-22-2.weba"	"Block1"	3	13	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-tmfe.csv"	16	1	8	"Windows 10"	"Chrome 91.0.4472.164"	"Version7"	23	7	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"Yes sometimes"	2	3	""	2	3	""	""	NA	"There were issues with the voice recordings"	NA	"I think sometimes the video was slow but the audio was working normally so there was a mismatch between lips and sound but this didn't affect me per say."	""	"210725_a83"	"21H"	1665.54514275536	"Adults"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	13	"1"	23.5833333333333	"Female"	"Version7"
"210725_a83"	14570364	811.105332771791	701.034662837151	1	"pre-nasalisation"	"2H"	"barn"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.75761560297167	1.94651027019988	2.05658094013452	1	"14570364_2HaMvNM"	"2H_aM_vNM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14570364?filename=2HaMvNMmp4-51-2.weba"	"Block1"	1	40	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-tmfe.csv"	46	2	8	"Windows 10"	"Chrome 91.0.4472.164"	"Version7"	23	7	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"Yes sometimes"	2	3	""	2	3	""	""	NA	"There were issues with the voice recordings"	NA	"I think sometimes the video was slow but the audio was working normally so there was a mismatch between lips and sound but this didn't affect me per say."	""	"210725_a83"	"2H"	701.034662837151	"Adults"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	40	"2"	23.5833333333333	"Female"	"Version7"
"210725_a83"	14570364	1045.13772854363	967.560557490958	1	"correct but strange"	"42L"	"doll"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.01595078775721	1.97081305921358	2.04839023026625	1	"14570364_42LaNMvNM"	"42L_aNM_vNM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14570364?filename=42LaNMvNMmp4-116-2.weba"	"Block1"	4	101	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-tmfe.csv"	106	4	8	"Windows 10"	"Chrome 91.0.4472.164"	"Version7"	23	7	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"Yes sometimes"	2	3	""	2	3	""	""	NA	"There were issues with the voice recordings"	NA	"I think sometimes the video was slow but the audio was working normally so there was a mismatch between lips and sound but this didn't affect me per say."	""	"210725_a83"	"42L"	967.560557490958	"Adults"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	101	"4"	23.5833333333333	"Female"	"Version7"
"210725_a83"	14570364	1333.99916067281	1182.09986631796	1	"pre-nasalisation"	"58L"	"goal"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.29525272012443	1.96125355945162	2.11315285380647	1	"14570364_58LaNMvNM"	"58L_aNM_vNM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14570364?filename=58LaNMvNMmp4-99-2.weba"	"Block1"	2	86	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-tmfe.csv"	76	3	8	"Windows 10"	"Chrome 91.0.4472.164"	"Version7"	23	7	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"Yes sometimes"	2	3	""	2	3	""	""	NA	"There were issues with the voice recordings"	NA	"I think sometimes the video was slow but the audio was working normally so there was a mismatch between lips and sound but this didn't affect me per say."	""	"210725_a83"	"58L"	1182.09986631796	"Adults"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	86	"3"	23.5833333333333	"Female"	"Version7"
"210725_a83"	14570364	942.099321671108	671.770925312518	1	"prevoicing"	"72L"	"juice"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.09644504695378	2.15434572528267	2.42467412164126	1	"14570364_72LaMvNM"	"72L_aM_vNM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14570364?filename=72LaMvNMmp4-113-2.weba"	"Block1"	4	98	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-tmfe.csv"	106	4	8	"Windows 10"	"Chrome 91.0.4472.164"	"Version7"	23	7	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"Yes sometimes"	2	3	""	2	3	""	""	NA	"There were issues with the voice recordings"	NA	"I think sometimes the video was slow but the audio was working normally so there was a mismatch between lips and sound but this didn't affect me per say."	""	"210725_a83"	"72L"	671.770925312518	"Adults"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	98	"4"	23.5833333333333	"Female"	"Version7"
"210725_a83"	14570364	800.802312110064	520.452222504324	1	"prevoicing"	"73H"	"junk"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.09316425048216	2.2923619383721	2.57271202797784	1	"14570364_73HaNMvM"	"73H_aNM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14570364?filename=73HaNMvMmp4-55-2.weba"	"Block1"	1	44	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-tmfe.csv"	46	2	8	"Windows 10"	"Chrome 91.0.4472.164"	"Version7"	23	7	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"Yes sometimes"	2	3	""	2	3	""	""	NA	"There were issues with the voice recordings"	NA	"I think sometimes the video was slow but the audio was working normally so there was a mismatch between lips and sound but this didn't affect me per say."	""	"210725_a83"	"73H"	520.452222504324	"Adults"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	44	"2"	23.5833333333333	"Female"	"Version7"
"210725_c122"	15102120	535.861694570391	362.906833459211	1	"unsure_rising"	"114H"	"silk"	"aM"	"vM"	"H"	"c"	"aMvM"	2.43386264880339	1.898000954233	2.07095581534418	1	"15102120_114HaMvM"	"114H_aM_vM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15102120?filename=114HaMvMmp4-17-2.weba"	"Block1"	2	8	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	2	""	3	2	"Everything worked well"	""	""	""	""	""	"It was quite long"	"210725_c122"	"114H"	362.906833459211	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	8	"1"	11	"Female"	"Version4"
"210725_c122"	15102120	1565.3446131742	1448.22327308412	1	"unsure_"	"58L"	"goal"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.51921530533019	1.95387069215599	2.07099203224607	1	"15102120_58LaMvNM"	"58L_aM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15102120?filename=58LaMvNMmp4-36-2.weba"	"Block1"	2	27	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	2	""	3	2	"Everything worked well"	""	""	""	""	""	"It was quite long"	"210725_c122"	"58L"	1448.22327308412	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	27	"1"	11	"Female"	"Version4"
"210725_c130"	15367679	1830.33789031564	1722.23391443041	1	"don't know"	"50L"	"flame"	"aM"	"vNM"	"L"	"c"	"aMvNM"	4.18099345149992	2.35065556118428	2.45875953706951	1	"15367679_50LaMvNM"	"50L_aM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15367679?filename=50LaMvNMmp4-89-2.weba"	"Block1"	1	76	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	11	3	"Male"	"English"	"Born and raised in the UK"	""	"No"	1	1	""	2	1	"Everything worked well"	""	""	""	""	"none"	"no"	"210725_c130"	"50L"	1722.23391443041	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	76	"3"	11.25	"Male"	"Version4"
"210725_c130"	15367679	3001.79642767119	2769.49075134274	1	"donnot know"	"88L"	"mouse"	"aM"	"vNM"	"L"	"c"	"aMvNM"	5.3880460109969	2.38624958332571	2.61855525965416	1	"15367679_88LaMvNM"	"88L_aM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15367679?filename=88LaMvNMmp4-88-2.weba"	"Block1"	1	75	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	11	3	"Male"	"English"	"Born and raised in the UK"	""	"No"	1	1	""	2	1	"Everything worked well"	""	""	""	""	"none"	"no"	"210725_c130"	"88L"	2769.49075134274	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	75	"3"	11.25	"Male"	"Version4"
"210725_c135"	15571068	253.927099321945	-36.6848506192552	1	"unsure_"	"103H"	"raft"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.12953526414335	2.87560816482141	3.16622011476261	1	"15571068_103HaNMvM"	"103H_aNM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=103HaNMvMmp4-86-2.weba"	"Block1"	2	73	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"103H"	-36.6848506192552	"Children"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	73	"3"	10	"Male"	"Version5"
"210725_c135"	15571068	208.41323039751	-25.7964812536402	1	"discard_cannot figure out the onset"	"131L"	"thief"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.45180271228746	2.24338948188995	2.4775991935411	1	"15571068_131LaNMvNM"	"131L_aNM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=131LaNMvNMmp4-91-2.weba"	"Block1"	2	78	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"131L"	-25.7964812536402	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	78	"3"	10	"Male"	"Version5"
"210725_c76"	14745223	2907.35861388216	2565.87745068773	1	"unsure_I think the answer was right, but was not fully recorded"	"82H"	"lungs"	"aM"	"vNM"	"H"	"c"	"aMvNM"	5.49295689373437	2.58559827985221	2.92707944304664	1	"14745223_82HaMvNM"	"82H_aM_vNM.mp4"	7	"Version2"	"https://gorilla.sc/uploads/schedule/14745223?filename=audioFile-110-2.weba"	"Block1"	3	95	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv"	106	4	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version2"	10	5	"Female"	"English"	"Born and raised in the UK"	""	"No"	2	2	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c76"	"82H"	2565.87745068773	"Children"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	95	"4"	10.4166666666667	"Female"	"Version2"
"210725_c81"	14745923	1256.89145369324	1177.35127512181	1	"pre-nasaling"	"3H"	"bay"	"aM"	"vM"	"H"	"c"	"aMvM"	3.22989009601667	1.97299864232343	2.05253882089486	1	"14745923_3HaMvM"	"3H_aM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-78-2.weba"	"Block1"	2	65	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	76	3	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"3H"	1177.35127512181	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	65	"3"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1412.35927048468	1097.60495209064	1	"pre-nasaling"	"40H"	"ditch"	"aM"	"vM"	"H"	"c"	"aMvM"	3.22545809502409	1.81309882453942	2.12785314293345	1	"14745923_40HaMvM"	"40H_aM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-97-2.weba"	"Block1"	2	84	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	76	3	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"40H"	1097.60495209064	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	84	"3"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1971.99850081776	1828.64433415111	1	"pre-nasaling"	"46H"	"drug"	"aM"	"vM"	"H"	"c"	"aMvM"	4.26052716616263	2.28852866534487	2.43188283201152	1	"14745923_46HaMvM"	"46H_aM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-35-2.weba"	"Block1"	3	26	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	16	1	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"46H"	1828.64433415111	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	26	"1"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1106.75613132315	984.607417805473	1	"pre-nasaling"	"47L"	"drum"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.08519078343738	1.97843465211423	2.10058336563191	1	"14745923_47LaNMvNM"	"47L_aNM_vNM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-71-2.weba"	"Block1"	4	60	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	46	2	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"47L"	984.607417805473	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	60	"2"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1634.27210445539	1479.51875196495	1	"pre-nasaling"	"58H"	"goal"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.73777172555808	2.10349962110269	2.25825297359313	1	"14745923_58HaMvNM"	"58H_aM_vNM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-88-2.weba"	"Block1"	2	75	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	76	3	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"58H"	1479.51875196495	"Children"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	75	"3"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1332.06343100008	999.773103619158	1	"pre-nasaling"	"73L"	"junk"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.42797744507371	2.09591401407363	2.42820434145455	1	"14745923_73LaNMvM"	"73L_aNM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-110-2.weba"	"Block1"	1	95	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	106	4	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"73L"	999.773103619158	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	95	"4"	11.9166666666667	"Male"	"Version8"
"210725_c84"	14993977	968.929516738442	704.094640195232	1	"unreleased coda"	"23L"	"clock"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.20162824848988	2.23269873175144	2.49753360829465	1	"14993977_23LaNMvM"	"23L_aNM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14993977?filename=23LaNMvMmp4-71-2.weba"	"Block1"	2	60	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	46	2	9	"Mac OS 10.15.7"	"Chrome 92.0.4515.131"	"Version1"	10	9	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c84"	"23L"	704.094640195232	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	60	"2"	10.75	"Female"	"Version1"
"210725_c86"	14742950	1383.63891204041	1195.62861510555	1	"she sounded unsure"	"114L"	"silk"	"aM"	"vM"	"L"	"c"	"aMvM"	3.3012985548818	1.91765964284139	2.10566993977625	1	"14742950_114LaMvM"	"114L_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-68-2.weba"	"Block1"	2	57	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	46	2	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"114L"	1195.62861510555	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	57	"2"	11	"Female"	"Version7"
