Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
1419,1627073029903,23/07/2021 20:43:49,1627073029388,1,23/07/2021 21:43:49,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,video1,content_video,1845.865858000233,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1420,1627073032664,23/07/2021 20:43:52,1627073032618,1,23/07/2021 21:43:52,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,video1,content_video,5166,,,VIDEO ENDED EVENT FIRED,1,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1421,1627073033920,23/07/2021 20:43:53,1627073033754,1,23/07/2021 21:43:53,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,Zone3,response_button_text,6294,,,Next,1,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1422,1627073033980,23/07/2021 20:43:53,1627073033794,1,23/07/2021 21:43:53,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1423,1627073033980,23/07/2021 20:43:53,1627073033805,1,23/07/2021 21:43:53,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,Zone2,audio_recording2,,,,58324-7-4294974-task-fbmh-14550439-23LaMvMmp4-124-2.weba,,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1424,1627073033980,23/07/2021 20:43:53,1627073033805,1,23/07/2021 21:43:53,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14550439?filename=23LaMvMmp4-124-2.weba,,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1425,1627073035786,23/07/2021 20:43:55,1627073035742,1,23/07/2021 21:43:55,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,3,Screen 4,Zone1,timelimit_screen,1501,,,,,0,1,0,,,1,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1426,1627073036040,23/07/2021 20:43:56,1627073035993,1,23/07/2021 21:43:55,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,57,110,1,Screen 1,Zone1,fixation,251,,,,,0,1,0,,,,2,2,Block1,74H_aNM_vNM.mp4,,kick.jpg,1,kick,1,0,0,74,H_aNM_vNM,aNM_vNM,15
1427,1627073036165,23/07/2021 20:43:56,1627073036098,1,23/07/2021 21:43:56,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,57,110,2,Screen 2,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,2,2,Block1,74H_aNM_vNM.mp4,,kick.jpg,1,kick,1,0,0,74,H_aNM_vNM,aNM_vNM,15
1428,1627073036755,23/07/2021 20:43:56,1627073036653,1,23/07/2021 21:43:56,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,57,110,2,Screen 2,video1,content_video,649,,,VIDEO STARTED,1,0,1,0,,,,2,2,Block1,74H_aNM_vNM.mp4,,kick.jpg,1,kick,1,0,0,74,H_aNM_vNM,aNM_vNM,15
1429,1627073036815,23/07/2021 20:43:56,1627073036675,1,23/07/2021 21:43:56,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,57,110,2,Screen 2,video1,content_video,670,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,2,2,Block1,74H_aNM_vNM.mp4,,kick.jpg,1,kick,1,0,0,74,H_aNM_vNM,aNM_vNM,15
1430,1627073036940,23/07/2021 20:43:56,1627073036910,1,23/07/2021 21:43:56,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,57,110,2,Screen 2,video1,content_video,906,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,2,2,Block1,74H_aNM_vNM.mp4,,kick.jpg,1,kick,1,0,0,74,H_aNM_vNM,aNM_vNM,15
1431,1627073037018,23/07/2021 20:43:57,1627073036911,1,23/07/2021 21:43:56,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,57,110,2,Screen 2,video1,content_video,854.770745,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,2,2,Block1,74H_aNM_vNM.mp4,,kick.jpg,1,kick,1,0,0,74,H_aNM_vNM,aNM_vNM,15
