Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
688,1627234727596,25/07/2021 17:38:47,1627234727460,1,25/07/2021 18:38:47,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14570364?filename=36LaNMvMmp4-57-2.weba,,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
689,1627234729453,25/07/2021 17:38:49,1627234729339,1,25/07/2021 18:38:49,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,3,Screen 4,Zone1,timelimit_screen,1499.6189999999478,,,,,0,1,0,,,1,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
690,1627234729688,25/07/2021 17:38:49,1627234729588,1,25/07/2021 18:38:49,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,32,47,1,Screen 1,Zone1,fixation,249.74200000008568,,,,,0,1,0,,,,1,1,Block1,107H_aM_vM.mp4,,rope.jpg,1,rope,1,1,1,107,H_aM_vM,aM_vM,12
691,1627234729787,25/07/2021 17:38:49,1627234729671,1,25/07/2021 18:38:49,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,32,47,2,Screen 2,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,1,1,Block1,107H_aM_vM.mp4,,rope.jpg,1,rope,1,1,1,107,H_aM_vM,aM_vM,12
692,1627234730533,25/07/2021 17:38:50,1627234730434,1,25/07/2021 18:38:50,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,32,47,2,Screen 2,video1,content_video,828.8999999761581,,,VIDEO STARTED,1,0,1,0,,,,1,1,Block1,107H_aM_vM.mp4,,rope.jpg,1,rope,1,1,1,107,H_aM_vM,aM_vM,12
693,1627234730658,25/07/2021 17:38:50,1627234730566,1,25/07/2021 18:38:50,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,32,47,2,Screen 2,video1,content_video,961,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,1,1,Block1,107H_aM_vM.mp4,,rope.jpg,1,rope,1,1,1,107,H_aM_vM,aM_vM,12
694,1627234730955,25/07/2021 17:38:50,1627234730815,1,25/07/2021 18:38:50,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,32,47,2,Screen 2,video1,content_video,1210.5,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,1,1,Block1,107H_aM_vM.mp4,,rope.jpg,1,rope,1,1,1,107,H_aM_vM,aM_vM,12
695,1627234731071,25/07/2021 17:38:51,1627234730818,1,25/07/2021 18:38:50,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,32,47,2,Screen 2,video1,content_video,1022.4499999642372,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,1,1,Block1,107H_aM_vM.mp4,,rope.jpg,1,rope,1,1,1,107,H_aM_vM,aM_vM,12
696,1627234735697,25/07/2021 17:38:55,1627234735590,1,25/07/2021 18:38:55,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,32,47,2,Screen 2,video1,content_video,5985.5,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,1,1,Block1,107H_aM_vM.mp4,,rope.jpg,1,rope,1,1,1,107,H_aM_vM,aM_vM,12
697,1627234735758,25/07/2021 17:38:55,1627234735604,1,25/07/2021 18:38:55,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,32,47,2,Screen 2,video1,content_video,5999.399999976158,,,VIDEO ENDED EVENT FIRED,1,0,1,0,,,,1,1,Block1,107H_aM_vM.mp4,,rope.jpg,1,rope,1,1,1,107,H_aM_vM,aM_vM,12
