parid,scheduleID,react1,react2,accuracy,note,number,correctans,audio,video,context,group,type,beep_response,length1,length2
210725_a139,14758059,1242.1526,996.2122439,1,,112L,shed,aNM,vM,L,a,aNMvM,3.384774657,2.142622057,2.388562413
210725_a139,14758059,1260.964049,987.6039756,1,,113L,sheep,aNM,vNM,L,a,aNMvNM,3.047677612,1.786713563,2.060073637
210725_a139,14758059,1361.431547,1188.476686,1,,114H,silk,aM,vM,H,a,aMvM,3.259432501,1.898000954,2.070955815
210725_a139,14758059,1386.456932,1190.119134,1,,115L,skirt,aM,vNM,L,a,aMvNM,3.509293927,2.122836995,2.319174792
210725_a139,14758059,1448.821597,1181.508734,1,,116L,sleeves,aNM,vM,L,a,aNMvM,3.749670867,2.300849271,2.568162133
210725_a139,14758059,1343.604627,1069.702223,1,,117L,slice,aNM,vNM,L,a,aNMvNM,3.581980132,2.238375505,2.512277909
210725_a139,14758059,1119.448266,972.4589145,1,,118H,sling,aM,vM,H,a,aMvM,3.270845251,2.151396985,2.298386337
210725_a139,14758059,1341.477427,1062.013364,1,,119L,splash,aM,vNM,L,a,aMvNM,3.592268526,2.250791099,2.530255161
210725_a139,14758059,1261.045625,871.9814147,1,,120L,sponge,aNM,vM,L,a,aNMvM,3.212643298,1.951597673,2.340661883
210725_a139,14758059,1593.026211,1371.203324,1,,121L,spool,aNM,vNM,L,a,aNMvNM,3.686140465,2.093114253,2.314937141
210725_a139,14758059,1220.94649,1077.795968,1,,122H,spoon,aM,vM,H,a,aMvM,3.243813387,2.022866897,2.166017419
210725_a139,14758059,1559.029444,1354.562073,1,,123L,sport,aM,vNM,L,a,aMvNM,3.757736071,2.198706627,2.403173998
210725_a139,14758059,1117.991248,1003.952772,1,,124L,spray,aNM,vM,L,a,aNMvM,3.48044051,2.362449262,2.476487738
210725_a139,14758059,1442.340647,1239.800155,1,,126L,strap,aNM,vNM,L,a,aNMvNM,3.592380998,2.150040351,2.352580843
210725_a139,14758059,1393.605609,944.2948734,1,,127H,swamps,aM,vM,H,a,aMvM,3.423325903,2.029720293,2.479031029
210725_a139,14758059,1158.069174,998.7308906,1,,128L,swan,aM,vNM,L,a,aMvNM,3.025800313,1.867731139,2.027069423
210725_a139,14758059,1463.049842,1384.698194,1,,129H,tea,aM,vNM,H,a,aMvNM,3.592064224,2.129014382,2.207366031
210725_a139,14758059,1388.459475,1236.023627,1,,12L,bread,aNM,vM,L,a,aNMvM,3.256105287,1.867645811,2.02008166
210725_a139,14758059,1385.618895,1071.251633,1,,130H,tent,aNM,vM,H,a,aNMvM,3.19062879,1.805009895,2.119377157
210725_a139,14758059,1253.82144,1020.234634,1,,131H,thief,aNM,vNM,H,a,aNMvNM,3.121232649,1.867411209,2.100998015
210725_a139,14758059,1286.88749,941.7017207,1,,132L,thorns,aM,vM,L,a,aMvM,3.59691094,2.310023449,2.655209219
210725_a139,14758059,1572.015692,1346.940299,1,,133H,throat,aM,vNM,H,a,aMvNM,3.688789676,2.116773985,2.341849378
210725_a139,14758059,1723.519418,1591.667566,1,,134H,tin,aNM,vM,H,a,aNMvM,3.706660891,1.983141473,2.114993325
210725_a139,14758059,1357.931336,1236.119431,1,,136H,trail,aNM,vNM,H,a,aNMvNM,3.182516986,1.82458565,1.946397555
210725_a139,14758059,1484.291105,1327.066066,1,,137L,trap,aM,vM,L,a,aMvM,3.645385596,2.161094492,2.318319531
210725_a139,14758059,1575.370022,1344.297836,1,,138H,truck,aM,vNM,H,a,aMvNM,4.310835385,2.735465363,2.966537549
210725_a139,14758059,1425.314736,1283.860879,1,,139H,tub,aNM,vM,H,a,aNMvM,3.505329661,2.080014924,2.221468782
210725_a139,14758059,1371.898355,1141.443094,1,,13H,breath,aM,vM,H,a,aMvM,3.643429979,2.271531624,2.501986884
210725_a139,14758059,1173.673356,1038.30832,1,,140H,van,aNM,vNM,H,a,aNMvNM,3.770311597,2.596638241,2.732003277
210725_a139,14758059,1877.798372,1602.395681,1,,141L,wax,aM,vM,L,a,aMvM,3.817319841,1.939521469,2.214924161
210725_a139,14758059,1723.565727,1635.707989,1,,14L,broom,aNM,vNM,L,a,aNMvNM,4.183105058,2.459539331,2.547397069
210725_a139,14758059,1158.171171,982.7950596,1,,15H,bruise,aM,vM,H,a,aMvM,3.470043531,2.31187236,2.487248472
210725_a139,14758059,1751.584964,1541.660622,1,,16L,cake,aM,vNM,L,a,aMvNM,4.196567284,2.444982319,2.654906662
210725_a139,14758059,1364.784279,1171.287783,1,,17H,calf,aM,vNM,H,a,aMvNM,3.918662698,2.553878419,2.747374916
210725_a139,14758059,2032.744458,1778.293304,1,,19H,chat,aNM,vM,H,a,aNMvM,4.085563795,2.052819337,2.307270491
210725_a139,14758059,2221.666308,1849.250998,1,,20H,chunks,aNM,vNM,H,a,aNMvNM,4.130346242,1.908679935,2.281095245
210725_a139,14758059,1579.509742,1396.661809,1,,21L,clerk,aM,vM,L,a,aMvM,3.73836256,2.158852818,2.341700751
210725_a139,14758059,2430.336319,2171.885461,1,,22H,cliff,aM,vNM,H,a,aMvNM,4.552666041,2.122329722,2.38078058
210725_a139,14758059,1337.424628,1083.952886,0,clerk?,23H,clock,aNM,vM,H,a,aNMvM,3.111307587,1.773882958,2.027354701
210725_a139,14758059,1180.966647,1140.116115,1,,24H,clue,aNM,vNM,H,a,aNMvNM,3.696187597,2.515220949,2.556071482
210725_a139,14758059,1980.122942,1719.203671,1,,25L,coach,aM,vM,L,a,aMvM,4.500606726,2.520483784,2.781403054
210725_a139,14758059,1442.773339,1089.647966,1,,26H,coast,aM,vNM,H,a,aMvNM,3.06316244,1.620389101,1.973514473
210725_a139,14758059,1582.567216,1482.458115,1,,27H,coin,aNM,vM,H,a,aNMvM,3.973779655,2.391212439,2.491321539
210725_a139,14758059,1589.49445,1233.686925,1,,28H,cops,aNM,vNM,H,a,aNMvNM,3.702518919,2.113024469,2.468831994
210725_a139,14758059,1499.968959,1221.852064,1,,29L,crash,aM,vM,L,a,aMvM,3.825029225,2.325060266,2.603177161
210725_a139,14758059,1475.406681,1358.854716,1,,2L,barn,aNM,vM,L,a,aNMvM,3.227285423,1.751878741,1.868430706
210725_a139,14758059,1131.449733,1084.784606,1,,30H,crew,aM,vNM,H,a,aMvNM,3.269375844,2.137926111,2.184591239
210725_a139,14758059,1120.318293,941.8713371,1,,31H,crib,aNM,vM,H,a,aNMvM,2.93058669,1.810268398,1.988715353
210725_a139,14758059,1278.881477,1095.683329,1,,32H,crop,aNM,vNM,H,a,aNMvNM,3.406871899,2.127990422,2.31118857
210725_a139,14758059,1339.411346,1219.503013,1,,33L,crown,aM,vM,L,a,aMvM,3.297563012,1.958151666,2.078059999
210725_a139,14758059,1551.009999,1322.452361,1,,35L,curb,aNM,vM,L,a,aNMvM,3.687191559,2.13618156,2.364739199
210725_a139,14758059,1318.309519,1119.774262,1,,36L,dart,aNM,vNM,L,a,aNMvNM,3.262729782,1.944420264,2.14295552
210725_a139,14758059,1737.456762,1550.770003,1,,37H,deck,aM,vM,H,a,aMvM,3.313146142,1.57568938,1.762376139
210725_a139,14758059,1351.28799,1258.984148,1,,38L,den,aM,vNM,L,a,aMvNM,3.420603952,2.069315961,2.161619803
210725_a139,14758059,1643.183944,1334.544014,1,,39L,dent,aNM,vM,L,a,aNMvM,3.554316598,1.911132654,2.219772585
210725_a139,14758059,1538.158298,1516.293848,1,,3L,bay,aNM,vNM,L,a,aNMvNM,3.889530893,2.351372595,2.373237046
210725_a139,14758059,2188.240995,1896.91261,1,,40L,ditch,aNM,vNM,L,a,aNMvNM,4.01346995,1.825228955,2.11655734
210725_a139,14758059,1360.04008,1186.457906,1,,41H,dive,aM,vM,H,a,aMvM,3.423360458,2.063320378,2.236902552
210725_a139,14758059,1361.526173,1223.766947,1,,42L,doll,aM,vNM,L,a,aMvNM,3.284280175,1.922754002,2.060513229
210725_a139,14758059,1557.184148,1378.323585,1,,43L,dove,aNM,vM,L,a,aNMvM,3.536654725,1.979470576,2.15833114
210725_a139,14758059,2504.122907,2192.950427,1,,44L,draft,aNM,vNM,L,a,aNMvNM,5.02149313,2.517370224,2.828542703
210725_a139,14758059,1908.46798,1816.70532,1,,45H,drain,aM,vNM,H,a,aMvNM,4.417080635,2.508612654,2.600375315
210725_a139,14758059,1545.662224,1401.521637,1,,46L,drug,aNM,vNM,L,a,aNMvNM,3.357432519,1.811770295,1.955910882
210725_a139,14758059,1358.206195,1253.011442,1,,47H,drum,aM,vM,H,a,aMvM,3.548258079,2.190051884,2.295246637
210725_a139,14758059,1482.143602,1183.692676,1,,48L,feast,aNM,vM,L,a,aNMvM,3.213163499,1.731019897,2.029470823
210725_a139,14758059,1297.29718,1082.838757,1,,4H,beak,aM,vM,H,a,aMvM,3.716291339,2.418994159,2.633452581
210725_a139,14758059,1316.895019,1208.791043,1,,50L,flame,aM,vNM,L,a,aMvNM,3.66755058,2.350655561,2.458759537
210725_a139,14758059,1324.208284,1121.049487,1,,51L,flock,aNM,vM,L,a,aNMvM,3.518453279,2.194244996,2.397403792
210725_a139,14758059,1825.466089,1643.179631,1,,52H,flood,aM,vNM,H,a,aMvNM,3.889023713,2.063557624,2.245844082
210725_a139,14758059,1811.501196,1549.82808,1,,53L,frogs,aNM,vNM,L,a,aNMvNM,4.118694464,2.307193269,2.568866384
210725_a139,14758059,1710.158605,1424.886878,1,,54L,fudge,aM,vM,L,a,aMvM,4.227735059,2.517576454,2.80284818
210725_a139,14758059,1197.119602,1161.819833,1,,55H,fur,aNM,vNM,H,a,aNMvNM,3.600232069,2.403112467,2.438412236
210725_a139,14758059,1043.415456,1002.556329,1,,57H,glue,aM,vM,H,a,aMvM,3.250655924,2.207240468,2.248099595
210725_a139,14758059,1534.110107,1416.988767,1,,58L,goal,aM,vNM,L,a,aMvNM,3.4879808,1.953870692,2.070992032
210725_a139,14758059,1785.446649,1670.915399,1,,59H,gown,aM,vNM,H,a,aMvNM,3.680170037,1.894723387,2.009254637
210725_a139,14758059,1840.99589,1703.230612,1,,5L,beam,aM,vNM,L,a,aMvNM,3.983350224,2.142354334,2.280119612
210725_a139,14758059,1457.506156,1327.740791,1,,60H,grin,aNM,vM,H,a,aNMvM,3.83486691,2.377360754,2.507126119
210725_a139,14758059,1912.1945,1823.531188,1,,61H,growl,aNM,vNM,H,a,aNMvNM,4.053579611,2.14138511,2.230048423
210725_a139,14758059,1333.179411,1259.305643,1,,62L,hay,aM,vM,L,a,aMvM,2.991951718,1.658772307,1.732646075
210725_a139,14758059,1218.300642,938.2689286,1,,63H,hedge,aM,vNM,H,a,aMvNM,3.489945488,2.271644847,2.55167656
210725_a139,14758059,1762.714676,1682.742134,1,,64H,hen,aNM,vM,H,a,aNMvM,3.834350181,2.071635506,2.151608047
210725_a139,14758059,1145.504366,1006.205176,1,,65H,herd,aNM,vNM,H,a,aNMvNM,3.497584082,2.352079716,2.491378906
210725_a139,14758059,1715.507356,1582.684897,1,,66L,hint,aM,vM,L,a,aMvM,3.67310812,1.957600763,2.090423223
210725_a139,14758059,1583.665206,1284.288123,1,,67H,hips,aM,vNM,H,a,aMvNM,3.749638965,2.165973758,2.465350842
210725_a139,14758059,1441.803024,1222.73536,1,,68H,hive,aNM,vM,H,a,aNMvM,3.65525328,2.213450257,2.43251792
210725_a139,14758059,1377.021521,1055.854053,1,,69H,host,aNM,vNM,H,a,aNMvNM,3.769712733,2.392691212,2.71385868
210725_a139,14758059,1174.01823,1003.74894,1,,70L,hug,aM,vM,L,a,aMvM,3.200670189,2.026651959,2.196921249
210725_a139,14758059,1324.25896,1268.897017,1,,71H,jar,aM,vNM,H,a,aMvNM,3.379334229,2.055075269,2.110437212
210725_a139,14758059,1396.812987,1107.303814,1,,72H,juice,aNM,vM,H,a,aNMvM,3.364911034,1.968098047,2.25760722
210725_a139,14758059,1729.255841,1448.905751,1,,73H,junk,aNM,vNM,H,a,aNMvNM,4.021617779,2.292361938,2.572712028
210725_a139,14758059,1492.709837,1283.788706,1,,74L,kick,aM,vM,L,a,aMvM,3.905561059,2.412851222,2.621772353
210725_a139,14758059,1496.370071,1213.23613,1,,75L,knife,aNM,vM,L,a,aNMvM,3.802909709,2.306539637,2.589673579
210725_a139,14758059,1349.873002,1157.063058,1,,76L,knob,aNM,vNM,L,a,aNMvNM,3.288785711,1.938912709,2.131722653
210725_a139,14758059,1442.137267,1224.013735,1,,78H,lap,aM,vM,H,a,aMvM,3.722543981,2.280406714,2.498530246
210725_a139,14758059,1341.155159,1125.221665,1,,79L,lid,aM,vNM,L,a,aMvNM,3.457064722,2.115909563,2.331843057
210725_a139,14758059,1492.120288,1196.203819,1,,7L,bend,aNM,vM,L,a,aNMvM,3.584197852,2.092077564,2.387994032
210725_a139,14758059,1381.988957,1139.009791,1,,80L,lock,aNM,vM,L,a,aNMvM,3.609235549,2.227246591,2.470225758
210725_a139,14758059,1631.087207,1345.227774,1,,81L,logs,aNM,vNM,L,a,aNMvNM,3.59480325,1.963716043,2.249575476
210725_a139,14758059,1447.05608,1105.574916,1,,82H,lungs,aM,vM,H,a,aMvM,4.032654359,2.58559828,2.927079443
210725_a139,14758059,1999.363243,1782.397689,1,,83L,map,aM,vNM,L,a,aMvNM,3.91542288,1.916059637,2.133025191
210725_a139,14758059,1794.314892,1582.21767,1,,85L,mat,aNM,vM,L,a,aNMvM,3.73506862,1.940753728,2.15285095
210725_a139,14758059,1241.647444,1098.910175,1,,86L,meal,aNM,vNM,L,a,aNMvNM,3.711391025,2.469743581,2.61248085
210725_a139,14758059,1388.108806,1217.304465,1,,87H,mop,aM,vM,H,a,aMvM,3.367976114,1.979867308,2.150671649
210725_a139,14758059,1276.544044,1044.238368,1,,88L,mouse,aM,vNM,L,a,aMvNM,3.662793627,2.386249583,2.61855526
210725_a139,14758059,1479.821183,1297.942016,1,,89L,mug,aNM,vM,L,a,aNMvM,4.005802571,2.525981388,2.707860555
210725_a139,14758059,1294.356549,1208.702957,1,,8L,blame,aNM,vNM,L,a,aNMvNM,3.036451252,1.742094703,1.827748295
210725_a139,14758059,2023.735472,1768.646186,1,,90L,net,aNM,vNM,L,a,aNMvNM,3.981475169,1.957739697,2.212828982
210725_a139,14758059,1355.680947,1031.048656,1,,91H,notch,aM,vM,H,a,aMvM,3.073700471,1.718019524,2.042651816
210725_a139,14758059,1590.036676,1451.839917,1,,93L,pad,aM,vNM,L,a,aMvNM,3.998589291,2.408552614,2.546749374
210725_a139,14758059,1274.524017,1002.561571,1,,94H,pet,aM,vNM,H,a,aMvNM,3.614018039,2.339494022,2.611456468
210725_a139,14758059,1121.781617,1055.767145,1,,95H,pie,aNM,vM,H,a,aNMvM,3.451081688,2.329300071,2.395314543
210725_a139,14758059,1730.385232,1642.676623,1,,96H,pile,aNM,vNM,H,a,aNMvNM,4.0188602,2.288474968,2.376183576
210725_a139,14758059,1416.092638,1201.354543,1,,97L,pill,aM,vM,L,a,aMvM,3.697816985,2.281724348,2.496462443
210725_a139,14758059,1310.189095,1209.833703,1,,98H,pine,aM,vNM,H,a,aMvNM,3.790989136,2.48080004,2.581155433
210725_a139,14758059,1711.454093,1460.873088,1,,99H,plot,aNM,vM,H,a,aNMvM,3.607335736,1.895881642,2.146462647
210725_a139,14758059,1812.067473,1501.103932,1,,9H,blast,aM,vM,H,a,aMvM,4.074203766,2.262136293,2.573099835
210725_a147,14731771,1468.738442,1307.391279,1,,100L,pole,aNM,vNM,L,a,aNMvNM,3.049864328,1.581125886,1.742473049
210725_a147,14731771,1269.787766,1077.195652,1,,101L,pool,aM,vM,L,a,aMvM,3.227397538,1.957609772,2.150201886
210725_a147,14731771,930.8029807,731.9124714,1,,102L,prize,aNM,vM,L,a,aNMvM,3.162201761,2.23139878,2.430289289
210725_a147,14731771,922.5178983,631.9059483,1,,103H,raft,aNM,vM,H,a,aNMvM,3.798126063,2.875608165,3.166220115
210725_a147,14731771,1263.367273,935.2196186,1,,104H,rent,aM,vM,H,a,aMvM,3.481715897,2.218348624,2.546496278
210725_a147,14731771,961.8228077,827.7201116,1,,105L,rim,aNM,vNM,L,a,aNMvNM,3.420454849,2.458632042,2.592734738
210725_a147,14731771,971.3767261,753.8658465,1,,107H,rope,aM,vNM,H,a,aMvNM,2.964993074,1.993616348,2.211127227
210725_a147,14731771,736.2586184,689.8907914,1,,108H,row,aNM,vM,H,a,aNMvM,3.236826368,2.50056775,2.546935577
210725_a147,14731771,898.8001545,657.1123933,1,,109H,sand,aM,vM,H,a,aMvM,2.835736002,1.936935847,2.178623609
210725_a147,14731771,1252.798726,1080.127881,1,,10L,bowl,aNM,vM,L,a,aNMvM,3.540694656,2.28789593,2.460566775
210725_a147,14731771,1273.560162,1111.118032,1,,110L,scab,aNM,vNM,L,a,aNMvNM,3.299215076,2.025654914,2.188097044
210725_a147,14731771,1019.934057,818.6090792,1,,113L,sheep,aM,vNM,L,a,aMvNM,2.830154698,1.810220641,2.011545619
210725_a147,14731771,1017.224536,708.1957925,1,,114H,silk,aNM,vNM,H,a,aNMvNM,2.836661026,1.81943649,2.128465234
210725_a147,14731771,1005.857362,812.7983347,1,,115L,skirt,aNM,vM,L,a,aNMvM,3.08922161,2.083364247,2.276423275
210725_a147,14731771,1010.408655,751.2609397,1,,116L,sleeves,aM,vM,L,a,aMvM,3.294713437,2.284304782,2.543452497
210725_a147,14731771,969.2075579,665.2313675,1,,117L,slice,aM,vNM,L,a,aMvNM,3.213559227,2.244351669,2.548327859
210725_a147,14731771,856.4593353,709.376994,1,,118H,sling,aNM,vNM,H,a,aNMvNM,3.00860953,2.152150194,2.299232536
210725_a147,14731771,1156.966723,900.0550968,1,,119L,splash,aNM,vM,L,a,aNMvM,3.264282506,2.107315783,2.36422741
210725_a147,14731771,1246.769991,849.9297129,1,,120L,sponge,aM,vM,L,a,aMvM,3.185184615,1.938414624,2.335254902
210725_a147,14731771,1179.402218,983.7362084,1,,121L,spool,aM,vNM,L,a,aMvNM,3.310340743,2.130938525,2.326604535
210725_a147,14731771,749.202725,584.5477977,1,,122H,spoon,aNM,vNM,H,a,aNMvNM,2.75031988,2.001117155,2.165772082
210725_a147,14731771,1077.438629,882.5601563,1,,123L,sport,aNM,vM,L,a,aNMvM,3.301225053,2.223786424,2.418664896
210725_a147,14731771,1325.039856,1258.458985,1,,124L,spray,aM,vM,L,a,aMvM,3.669234514,2.344194658,2.410775529
210725_a147,14731771,998.7387005,839.1518949,1,,126L,strap,aM,vNM,L,a,aMvNM,3.161868186,2.163129485,2.322716291
210725_a147,14731771,1131.720984,768.7404286,1,,127H,swamps,aNM,vNM,H,a,aNMvNM,3.133715382,2.001994398,2.364974953
210725_a147,14731771,1287.530466,1164.661313,1,,128L,swan,aNM,vM,L,a,aNMvM,3.156037991,1.868507525,1.991376678
210725_a147,14731771,855.4824139,753.5603541,1,,129H,tea,aNM,vM,H,a,aNMvM,2.989616517,2.134134103,2.236056163
210725_a147,14731771,1473.592337,1309.086298,1,,12L,bread,aM,vM,L,a,aMvM,3.425536044,1.951943707,2.116449745
210725_a147,14731771,1161.531745,794.1874409,1,,130H,tent,aM,vM,H,a,aMvM,2.919801969,1.758270224,2.125614528
210725_a147,14731771,911.7794065,677.5696949,1,,131L,thief,aNM,vNM,L,a,aNMvNM,3.155168888,2.243389482,2.477599194
210725_a147,14731771,954.8677293,633.7301959,1,,132H,thorns,aM,vNM,H,a,aMvNM,3.263593206,2.308725477,2.62986301
210725_a147,14731771,818.4108313,613.939998,1,,133H,throat,aNM,vM,H,a,aNMvM,2.931094396,2.112683565,2.317154398
210725_a147,14731771,943.9779289,817.7861397,1,,134H,tin,aM,vM,H,a,aMvM,2.93110081,1.987122881,2.113314671
210725_a147,14731771,979.7099291,854.8772832,1,,136L,trail,aNM,vNM,L,a,aNMvNM,2.841605778,1.861895849,1.986728495
210725_a147,14731771,798.2145149,577.9770569,1,,137H,trap,aM,vNM,H,a,aMvNM,2.821351701,2.023137186,2.243374644
210725_a147,14731771,993.3590581,753.4635025,1,,138H,truck,aNM,vM,H,a,aNMvM,3.754702923,2.761343865,3.001239421
210725_a147,14731771,1120.710022,933.1516887,1,,139H,tub,aM,vM,H,a,aMvM,3.212154108,2.091444086,2.279002419
210725_a147,14731771,1041.086905,810.6316447,1,,13H,breath,aM,vM,H,a,aMvM,3.312618529,2.271531624,2.501986884
210725_a147,14731771,929.4813144,805.7850048,1,,140L,van,aNM,vNM,L,a,aNMvNM,3.523775125,2.59429381,2.71799012
210725_a147,14731771,957.8085694,644.8200837,1,,141H,wax,aM,vNM,H,a,aMvNM,3.292923731,2.335115161,2.648103647
210725_a147,14731771,1017.548179,809.6331038,1,,15H,bruise,aNM,vNM,H,a,aNMvNM,3.250437441,2.232889262,2.440804338
210725_a147,14731771,1026.396743,784.0380446,1,,16L,cake,aNM,vM,L,a,aNMvM,3.459121521,2.432724777,2.675083476
210725_a147,14731771,968.2162017,745.6045945,1,,19H,chat,aM,vM,H,a,aMvM,3.01934582,2.051129619,2.273741226
210725_a147,14731771,1176.75509,787.1785547,1,,20L,chunks,aNM,vNM,L,a,aNMvNM,3.498198995,2.321443905,2.71102044
210725_a147,14731771,1046.425147,844.0657044,1,,21H,clerk,aM,vNM,H,a,aMvNM,3.636499942,2.590074795,2.792434238
210725_a147,14731771,1026.602603,807.6340865,1,,22H,cliff,aNM,vM,H,a,aNMvM,3.216265642,2.189663039,2.408631556
210725_a147,14731771,930.7144577,678.1618759,1,,23H,clock,aM,vM,H,a,aMvM,2.7198741,1.789159642,2.041712224
210725_a147,14731771,1032.19066,977.2721334,1,,24L,clue,aNM,vNM,L,a,aNMvNM,3.267028876,2.234838216,2.289756743
210725_a147,14731771,1000.629609,712.3094332,1,,25H,coach,aM,vNM,H,a,aMvNM,3.102752567,2.102122958,2.390443134
210725_a147,14731771,1027.936607,753.0026487,1,,26H,coast,aNM,vM,H,a,aNMvM,2.592179091,1.564242484,1.839176443
210725_a147,14731771,1004.671128,861.5110485,1,,27H,coin,aM,vM,H,a,aMvM,3.398766942,2.394095814,2.537255893
210725_a147,14731771,1229.058887,879.8064365,1,,28L,cops,aNM,vNM,L,a,aNMvNM,3.607419317,2.37836043,2.727612881
210725_a147,14731771,1072.273382,799.2125285,1,,29H,crash,aM,vNM,H,a,aMvNM,3.21144776,2.139174378,2.412235232
210725_a147,14731771,1200.651,1101.466761,1,,2L,barn,aM,vM,L,a,aMvM,3.055909552,1.855258552,1.954442791
210725_a147,14731771,803.8135925,719.9149182,1,,30H,crew,aNM,vM,H,a,aNMvM,2.870670066,2.066856473,2.150755148
210725_a147,14731771,1015.2465,860.286155,1,,31H,crib,aM,vM,H,a,aMvM,2.92513749,1.90989099,2.064851335
210725_a147,14731771,1043.266475,844.5380597,1,,32L,crop,aNM,vNM,L,a,aNMvNM,3.387800395,2.34453392,2.543262336
210725_a147,14731771,796.2232613,690.7818724,1,,33H,crown,aM,vNM,H,a,aMvNM,2.599668742,1.80344548,1.908886869
210725_a147,14731771,1168.377053,1035.259405,1,,35L,curb,aM,vM,L,a,aMvM,3.395837302,2.227460249,2.360577896
210725_a147,14731771,1192.311244,999.5665529,1,,36L,dart,aM,vNM,L,a,aMvNM,3.176786241,1.984474997,2.177219688
210725_a147,14731771,1036.893045,824.9207506,1,,37H,deck,aNM,vNM,H,a,aNMvNM,2.599776053,1.562883008,1.774855302
210725_a147,14731771,1692.289759,1590.781426,1,,38L,den,aNM,vM,L,a,aNMvM,3.785417359,2.0931276,2.194635933
210725_a147,14731771,1440.945669,1148.453205,1,,39L,dent,aM,vM,L,a,aMvM,3.351406138,1.910460469,2.202952934
210725_a147,14731771,1304.393421,1257.757171,1,,3L,bay,aM,vNM,L,a,aMvNM,3.722080577,2.417687156,2.464323406
210725_a147,14731771,1153.559343,860.5307548,1,,40L,ditch,aM,vNM,L,a,aMvNM,2.978425053,1.82486571,2.117894298
210725_a147,14731771,935.9444209,769.5730267,1,,41H,dive,aNM,vNM,H,a,aNMvNM,3.005697723,2.069753302,2.236124697
210725_a147,14731771,1625.74776,1548.170589,1,,42L,doll,aNM,vM,L,a,aNMvM,3.596560819,1.970813059,2.04839023
210725_a147,14731771,1182.37681,933.2074916,1,,43L,dove,aM,vM,L,a,aMvM,3.167961884,1.985585075,2.234754393
210725_a147,14731771,963.3240585,652.1515786,1,,44L,draft,aNM,vNM,L,a,aNMvNM,3.480694282,2.517370224,2.828542703
210725_a147,14731771,844.1611747,752.3985144,1,,45H,drain,aM,vNM,H,a,aMvNM,3.352773829,2.508612654,2.600375315
210725_a147,14731771,1172.585986,960.0754318,1,,46L,drug,aM,vNM,L,a,aMvNM,3.005711274,1.833125288,2.045635842
210725_a147,14731771,888.6321358,742.2374599,1,,47H,drum,aNM,vNM,H,a,aNMvNM,3.092364457,2.203732321,2.350126997
210725_a147,14731771,995.2797927,696.8288668,1,,48L,feast,aNM,vM,L,a,aNMvM,2.72629969,1.731019897,2.029470823
210725_a147,14731771,1074.296281,832.2441979,1,,4H,beak,aNM,vNM,H,a,aNMvNM,3.431133541,2.356837259,2.598889343
210725_a147,14731771,1180.688152,1079.676485,1,,50L,flame,aNM,vM,L,a,aNMvM,3.557430866,2.376742714,2.477754381
210725_a147,14731771,1195.435489,943.9361784,1,,51L,flock,aM,vM,L,a,aMvM,3.420413882,2.224978393,2.476477704
210725_a147,14731771,935.0911241,752.8046658,1,,52H,flood,aM,vNM,H,a,aMvNM,2.998648748,2.063557624,2.245844082
210725_a147,14731771,1550.072449,1210.970545,1,,53L,frogs,aM,vNM,L,a,aMvNM,3.382890326,1.832817877,2.171919781
210725_a147,14731771,998.9694157,736.9617768,1,,54H,fudge,aM,vNM,H,a,aMvNM,3.195439109,2.196469693,2.458477332
210725_a147,14731771,689.6400833,654.3403147,1,,55H,fur,aNM,vNM,H,a,aNMvNM,3.09275255,2.403112467,2.438412236
210725_a147,14731771,865.8896599,828.4988124,1,,57H,glue,aNM,vNM,H,a,aNMvNM,3.107169511,2.241279851,2.278670699
210725_a147,14731771,1072.08676,920.1874661,1,,58L,goal,aNM,vM,L,a,aNMvM,3.03334032,1.961253559,2.113152854
210725_a147,14731771,1017.730822,913.5510534,1,,59H,gown,aNM,vM,H,a,aNMvM,2.932460303,1.914729481,2.01890925
210725_a147,14731771,1509.883822,1385.000878,1,,5L,beam,aNM,vM,L,a,aNMvM,3.653439535,2.143555713,2.268438657
210725_a147,14731771,1208.209178,1084.247373,1,,60H,grin,aM,vM,H,a,aMvM,3.560495767,2.352286589,2.476248395
210725_a147,14731771,1469.442092,1351.568858,1,,61L,growl,aNM,vNM,L,a,aNMvNM,3.403054409,1.933612316,2.051485551
210725_a147,14731771,875.8715711,815.9669126,1,,62H,hay,aM,vNM,H,a,aMvNM,2.921606537,2.045734966,2.105639625
210725_a147,14731771,1024.248232,723.7273986,1,,63H,hedge,aNM,vM,H,a,aNMvM,3.24423041,2.219982178,2.520503012
210725_a147,14731771,856.5475869,723.0140799,1,,64H,hen,aM,vM,H,a,aMvM,2.913148642,2.056601055,2.190134562
210725_a147,14731771,1162.628818,1028.347705,1,,65L,herd,aNM,vNM,L,a,aNMvNM,3.14553277,1.982903952,2.117185065
210725_a147,14731771,1113.179907,807.8319904,1,,66H,hint,aM,vNM,H,a,aMvNM,3.370202995,2.257023088,2.562371005
210725_a147,14731771,979.4817139,669.2089268,1,,67H,hips,aNM,vM,H,a,aNMvM,3.15343484,2.173953126,2.484225913
210725_a147,14731771,1077.882903,876.9237425,1,,68H,hive,aM,vM,H,a,aMvM,3.312050484,2.234167582,2.435126742
210725_a147,14731771,1104.572255,807.9500481,1,,69L,host,aNM,vNM,L,a,aNMvNM,3.492370625,2.38779837,2.684420577
