Participant Public ID,Task Version,Spreadsheet,videoname,Response,display,row_number,filename
210725_c98,7.0,Version5,52H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=52HaMvNMmp4-8-2.weba,Practice,8,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,124L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=124LaMvMmp4-10-2.weba,Block1,1,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,97H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=97HaMvNMmp4-11-2.weba,Block1,2,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,108H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=108HaNMvMmp4-12-2.weba,Block1,3,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,115L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=115LaNMvMmp4-13-2.weba,Block1,4,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,100L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=100LaNMvNMmp4-14-2.weba,Block1,5,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,46L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=46LaMvNMmp4-15-2.weba,Block1,6,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,132H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=132HaMvNMmp4-16-2.weba,Block1,7,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,51L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=51LaMvMmp4-17-2.weba,Block1,8,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,104H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=104HaMvMmp4-18-2.weba,Block1,9,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,41H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=41HaNMvNMmp4-19-2.weba,Block1,10,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,68H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=68HaMvMmp4-20-2.weba,Block1,11,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,121L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=121LaMvNMmp4-21-2.weba,Block1,12,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,62H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=62HaMvNMmp4-22-2.weba,Block1,13,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,24L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=24LaNMvNMmp4-23-2.weba,Block1,14,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,21H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=21HaMvNMmp4-24-2.weba,Block1,15,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,38L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=38LaNMvMmp4-25-2.weba,Block1,16,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,30H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=30HaNMvMmp4-26-2.weba,Block1,17,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,4H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=4HaNMvNMmp4-27-2.weba,Block1,18,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,118H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=118HaNMvNMmp4-28-2.weba,Block1,19,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,79L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=79LaNMvMmp4-29-2.weba,Block1,20,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,136L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=136LaNMvNMmp4-30-2.weba,Block1,21,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,86L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=86LaMvNMmp4-31-2.weba,Block1,22,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,65L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=65LaNMvNMmp4-32-2.weba,Block1,23,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,27H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=27HaMvMmp4-33-2.weba,Block1,24,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,89L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=89LaMvMmp4-34-2.weba,Block1,25,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,71H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=71HaNMvMmp4-35-2.weba,Block1,26,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,82H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=82HaNMvNMmp4-36-2.weba,Block1,27,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,12L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=12LaMvMmp4-37-2.weba,Block1,28,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,139H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=139HaMvMmp4-38-2.weba,Block1,29,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,8L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=8LaMvNMmp4-39-2.weba,Block1,30,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,20L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=20LaNMvNMmp4-42-2.weba,Block1,31,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,43L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=43LaMvMmp4-43-2.weba,Block1,32,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,64H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=64HaMvMmp4-44-2.weba,Block1,33,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,74H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=74HaMvNMmp4-45-2.weba,Block1,34,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,120L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=120LaMvMmp4-46-2.weba,Block1,35,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,81L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=81LaMvNMmp4-47-2.weba,Block1,36,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,103H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=103HaNMvMmp4-48-2.weba,Block1,37,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,99H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=99HaMvMmp4-49-2.weba,Block1,38,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,114H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=114HaNMvNMmp4-50-2.weba,Block1,39,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,3L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=3LaMvNMmp4-51-2.weba,Block1,40,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,67H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=67HaNMvMmp4-52-2.weba,Block1,41,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,40L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=40LaMvNMmp4-53-2.weba,Block1,42,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,61L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=61LaNMvNMmp4-54-2.weba,Block1,43,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,7L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=7LaMvMmp4-55-2.weba,Block1,44,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,16L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=16LaNMvMmp4-56-2.weba,Block1,45,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,58L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=58LaNMvMmp4-57-2.weba,Block1,46,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,117L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=117LaMvNMmp4-58-2.weba,Block1,47,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,23H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=23HaMvMmp4-59-2.weba,Block1,48,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,138H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=138HaNMvMmp4-60-2.weba,Block1,49,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,33H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=33HaMvNMmp4-61-2.weba,Block1,50,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,37H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=37HaNMvNMmp4-62-2.weba,Block1,51,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,131L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=131LaNMvNMmp4-63-2.weba,Block1,52,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,111H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=111HaMvNMmp4-64-2.weba,Block1,53,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,85L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=85LaMvMmp4-65-2.weba,Block1,54,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,26H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=26HaNMvMmp4-66-2.weba,Block1,55,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,78H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=78HaNMvNMmp4-67-2.weba,Block1,56,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,128L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=128LaNMvMmp4-68-2.weba,Block1,57,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,96L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=96LaNMvNMmp4-69-2.weba,Block1,58,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,93L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=93LaNMvMmp4-70-2.weba,Block1,59,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,134H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=134HaMvMmp4-71-2.weba,Block1,60,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,95H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=95HaMvMmp4-74-2.weba,Block1,61,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,123L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=123LaNMvMmp4-75-2.weba,Block1,62,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,107H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=107HaMvNMmp4-76-2.weba,Block1,63,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,127H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=127HaNMvNMmp4-77-2.weba,Block1,64,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,88L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=88LaNMvMmp4-78-2.weba,Block1,65,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,32L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=32LaNMvNMmp4-79-2.weba,Block1,66,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,10L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=10LaNMvMmp4-80-2.weba,Block1,67,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,15H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=15HaNMvNMmp4-81-2.weba,Block1,68,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,141H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=141HaMvNMmp4-82-2.weba,Block1,69,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,29H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=29HaMvNMmp4-83-2.weba,Block1,70,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,2L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=2LaMvMmp4-84-2.weba,Block1,71,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,76L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=76LaMvNMmp4-85-2.weba,Block1,72,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,70H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=70HaMvNMmp4-86-2.weba,Block1,73,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,39L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=39LaMvMmp4-87-2.weba,Block1,74,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,73L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=73LaNMvNMmp4-88-2.weba,Block1,75,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,36L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=36LaMvNMmp4-89-2.weba,Block1,76,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,113L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=113LaMvNMmp4-90-2.weba,Block1,77,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,57H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=57HaNMvNMmp4-91-2.weba,Block1,78,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,22H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=22HaNMvMmp4-92-2.weba,Block1,79,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,110L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=110LaNMvNMmp4-93-2.weba,Block1,80,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,116L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=116LaMvMmp4-94-2.weba,Block1,81,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,133H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=133HaNMvMmp4-95-2.weba,Block1,82,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,80L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=80LaMvMmp4-96-2.weba,Block1,83,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,130H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=130HaMvMmp4-97-2.weba,Block1,84,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,91H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=91HaNMvNMmp4-98-2.weba,Block1,85,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,50L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=50LaNMvMmp4-99-2.weba,Block1,86,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,98H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=98HaNMvMmp4-100-2.weba,Block1,87,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,19H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=19HaMvMmp4-101-2.weba,Block1,88,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,60H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=60HaMvMmp4-102-2.weba,Block1,89,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,63H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=63HaNMvMmp4-103-2.weba,Block1,90,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,35L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=35LaMvMmp4-106-2.weba,Block1,91,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,47H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=47HaNMvNMmp4-107-2.weba,Block1,92,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,66H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=66HaMvNMmp4-108-2.weba,Block1,93,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,17H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=17HaNMvMmp4-109-2.weba,Block1,94,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,14L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=14LaMvNMmp4-110-2.weba,Block1,95,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,69L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=69LaNMvNMmp4-111-2.weba,Block1,96,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
210725_c98,7.0,Version5,42L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14889358?filename=42LaNMvMmp4-112-2.weba,Block1,97,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv
