Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
742,1627317442736,26/07/2021 16:37:22,1627317444116,1,26/07/2021 17:37:24,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
743,1627317443735,26/07/2021 16:37:23,1627317445132,1,26/07/2021 17:37:25,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,video1,content_video,1033.800000011921,,,VIDEO STARTED,1,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
744,1627317443860,26/07/2021 16:37:23,1627317445252,1,26/07/2021 17:37:25,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,video1,content_video,1153.300000011921,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
745,1627317444095,26/07/2021 16:37:24,1627317445500,1,26/07/2021 17:37:25,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,video1,content_video,1401.9000000357628,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
746,1627317444158,26/07/2021 16:37:24,1627317445501,1,26/07/2021 17:37:25,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,video1,content_video,1206.3700000119209,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
747,1627317446984,26/07/2021 16:37:26,1627317448297,1,26/07/2021 17:37:28,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,video1,content_video,4198.5,,,VIDEO ENDED EVENT FIRED,1,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
748,1627317448313,26/07/2021 16:37:28,1627317449712,1,26/07/2021 17:37:29,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,Zone3,response_button_text,5607.5,,,Next,1,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
749,1627317448392,26/07/2021 16:37:28,1627317449750,1,26/07/2021 17:37:29,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
750,1627317448392,26/07/2021 16:37:28,1627317449752,1,26/07/2021 17:37:29,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,Zone2,audio_recording2,,,,58325-7-4335172-task-jhw4-14591922-134HaMvMmp4-64-2.weba,,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
751,1627317448392,26/07/2021 16:37:28,1627317449753,1,26/07/2021 17:37:29,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,2,Screen 2,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14591922?filename=134HaMvMmp4-64-2.weba,,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
752,1627317450282,26/07/2021 16:37:30,1627317451694,1,26/07/2021 17:37:31,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,3,Screen 4,Zone1,timelimit_screen,1500.3360000000102,,,,,0,1,0,,,1,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
