Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
11,1627228499837,25/07/2021 15:54:59,1627228496997,1,25/07/2021 16:54:56,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,2,1,2,2 Video Screen,Zone1,timelimit_screen,29999.825999999994,,,,,0,1,0,,,1,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
12,1627228500460,25/07/2021 15:55:00,1627228497072,1,25/07/2021 16:54:57,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,2,1,2,2 Video Screen,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
13,1627228500460,25/07/2021 15:55:00,1627228497079,1,25/07/2021 16:54:57,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,2,1,2,2 Video Screen,Zone2,audio_recording2,,,,58325-6-4294905-task-f475-14568960-101LaMvMmp4-1-2.weba,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
14,1627228500460,25/07/2021 15:55:00,1627228497079,1,25/07/2021 16:54:57,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,2,1,2,2 Video Screen,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14568960?filename=101LaMvMmp4-1-2.weba,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
15,1627228501303,25/07/2021 15:55:01,1627228498460,1,25/07/2021 16:54:58,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,2,1,3,4 Feedback,Zone1,timelimit_screen,1500.0090000000055,,,,,0,1,0,,,1,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
16,1627228515732,25/07/2021 15:55:15,1627228512874,1,25/07/2021 16:55:12,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,2,1,4,Screen 1,advancementZone,continue_button,14408,,,,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
17,1627228516316,25/07/2021 15:55:16,1627228513110,1,25/07/2021 16:55:13,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,3,2,1,1 ISI,Zone1,fixation,250.01200000000244,,,,,0,1,0,,,,,,Practice,48L_aNM_vM.mp4,,feast.jpg,1,feast,0,0,1,,,,4
18,1627228516316,25/07/2021 15:55:16,1627228513137,1,25/07/2021 16:55:13,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,3,2,2,2 Video Screen,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,,,Practice,48L_aNM_vM.mp4,,feast.jpg,1,feast,0,0,1,,,,4
19,1627228524775,25/07/2021 15:55:24,1627228521882,1,25/07/2021 16:55:21,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,3,2,2,2 Video Screen,video1,content_video,8766.100000023842,,,VIDEO STARTED,1,0,1,0,,,,,,Practice,48L_aNM_vM.mp4,,feast.jpg,1,feast,0,0,1,,,,4
20,1627228525841,25/07/2021 15:55:25,1627228521927,1,25/07/2021 16:55:21,58325,6,task-f475,,14568960,210719_c46,4294905,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x937,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,3,2,2,2 Video Screen,video1,content_video,8811.5,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,,,Practice,48L_aNM_vM.mp4,,feast.jpg,1,feast,0,0,1,,,,4
